key,value,version,sheet
Buff_ElecResistShort_Desc,"받는\ 전기\ 대미지가\ 감소한다",#20250924065516,Default
Buff_HotBlood,열혈,#20250924065516,Default
Buff_Happy,행복,#20250924065516,Default
Buff_Happy_Desc,"오늘은\ 기분이\ 좋아",#20250924065516,Default
Buff_Base,기지,#20250924065516,Default
Building_Merchant_Equipment,"방어구\ 상점",#20250924065516,Default
Building_Merchant_Equipment_Desc,"각종\ 헬멧과\ 방어구를\ 판매한다\.",#20250924065516,Default
Building_Merchant_Normal,"잡화\ 상점",#20250924065516,Default
Building_Merchant_Normal_Desc,"각종\ 약품과\ 잡화를\ 구매하거나\ 물건을\ 팔아\ 돈으로\ 바꾼다\.",#20250924065516,Default
Building_Merchant_Weapon,"무기\ 상점",#20250924065516,Default
Building_Merchant_Weapon_Desc,"무기,\ 탄약,\ 살인이나\ 약탈에\ 사용하는\ 물건들이다\.",#20250924065516,Default
Building_PrototypeMachine,프로토타입,#20250924065516,Default
Building_PrototypeMachine_Desc,"여기서\ 스킬을\ 강화하고\ 생존력과\ 전투\ 능력이\ 향상된다\.",#20250924065516,Default
Building_Workbench,"기본\ 작업대",#20250924065516,Default
Building_Workbench_Desc,"기본적인\ 아이템을\ 제작한다\.",#20250924065516,Default
Building_WorkbenchAdvance,작업대,#20250924065516,Default
Building_WorkbenchAdvance_Desc,"아이템\ 제작/분해,\ 수리,\ 설계도\ 등록을\ 진행한다\.",#20250924065516,Default
Building_MasterKey,"열쇠\ 등록기",#20250924065516,Default
Building_MasterKey_Desc,"열쇠를\ 등록하면\ 해당\ 문을\ 자유롭게\ 열\ 수\ 있다\.",#20250924065516,Default
Building_Bathroom,화장실,#20250924065516,Default
Building_Bathroom_Desc,"깨끗한\ 물을\ 제공하고,\ 적어도\ 흙이\ 섞여있지\ 않다\.",#20250924065516,Default
Building_FoodTable,식탁,#20250924065516,Default
Building_FoodTable_Desc,"음식을\ 먹을\ 때\ 사용한다\.",#20250924065516,Default
Building_QuestGiver,"퀘스트\ 보드",#20250924065516,Default
Building_QuestGiver_Desc,"용병이\ 되어\ 퀘스트를\ 완료하면\ 보상을\ 획득한다\.",#20250924065516,Default
MerchantName_Merchant_Equipment,"장비\ 상인",#20250924065516,Default
MerchantName_Merchant_Weapon,"무기\ 상인",#20250924065516,Default
MerchantName_Merchant_Normal,자판기,#20250924065516,Default
Character_Jeff,제프,#20250924065516,Default
Character_Orange,오렌지,#20250924065516,Default
Character_Xavier,김씨,#20250924065516,Default
Character_Bob,보브,#20250924065516,Default
Character_Mud,머드,#20250924065516,Default
Character_Heart7,"레드\ 7",#20250924065516,Default
Cname_Wolf,늑대,#20250924065516,Default
Cname_ShortEagle,꼬마덕,#20250924065516,Default
Cname_UltraMan,라이트맨,#20250924065516,Default
Cname_CrazyRob,"폭주\ 기계\ 거미",#20250924065516,Default
Cname_Scav,넝마꾼,#20250924065516,Default
Cname_Usec,용병,#20250924065516,Default
Cname_RobSpider,"기계\ 거미",#20250924065516,Default
Cname_ScavRage,"폭주\ 넝마꾼",#20250924065516,Default
Cname_Boss_Sniper,로든,#20250924065516,Default
Cname_SpeedyChild,"급속\ 단원",#20250924065516,Default
Cname_Speedy,"급속\ 단장",#20250924065516,Default
language_name,한국인,#20250924065516,Default
QuestGiver_Jeff,제프,#20250924065516,Default
Mirror,꿈,#20250924065516,Default
UI_CustomFace_Main_Title,머리,#20250924065516,Default
UI_CustomFace_Eyes_Title,눈,#20250924065516,Default
UI_CustomFace_Hair_Title,헤어,#20250924065516,Default
UI_CustomFace_Mouth_Title,부리,#20250924065516,Default
UI_CustomFace_Tail_Title,꼬리,#20250924065516,Default
UI_CustomFace_EyesBrown_Title,눈썹,#20250924065516,Default
UI_CustomFace_SkinColor,피부색,#20250924065516,Default
UI_CustomFace_HeadSize,"머리\ 크기",#20250924065516,Default
UI_CustomFace_HeadHeight,"머리\ 높이",#20250924065516,Default
UI_CustomFace_HeadRoundness,"둥근\ 머리",#20250924065516,Default
UI_CustomFace_HairType,"헤어\ 유형",#20250924065516,Default
UI_CustomFace_HairColor,"헤어\ 색상",#20250924065516,Default
UI_CustomFace_EyeType,"눈\ 유형",#20250924065516,Default
UI_CustomFace_EyeColor,"눈\ 색상",#20250924065516,Default
UI_CustomFace_EyeSpace,"눈\ 간격",#20250924065516,Default
UI_CustomFace_EyeHeight,"눈\ 높이",#20250924065516,Default
UI_CustomFace_EyeSize,"눈\ 크기",#20250924065516,Default
UI_CustomFace_EyeRotate,"눈\ 회전",#20250924065516,Default
UI_CustomFace_EyebrowType,"눈썹\ 유형",#20250924065516,Default
UI_CustomFace_EyebrowColor,"눈썹\ 색상",#20250924065516,Default
UI_CustomFace_EyebrowSpace,"눈썹\ 간격",#20250924065516,Default
UI_CustomFace_EyebrowHeight,"눈썹\ 높이",#20250924065516,Default
UI_CustomFace_EyebrowSize,"눈썹\ 크기",#20250924065516,Default
UI_CustomFace_EyebrowRotate,"눈썹\ 회전",#20250924065516,Default
UI_CustomFace_MouthType,"부리\ 유형",#20250924065516,Default
UI_CustomFace_MouthColor,"부리\ 색상",#20250924065516,Default
UI_CustomFace_MouthSize,"부리\ 크기",#20250924065516,Default
UI_CustomFace_MouthHeight,"부리\ 높이",#20250924065516,Default
UI_CustomFace_MouthOffset,"부리\ 위치",#20251011093920,Default
UI_CustomFace_MouthRotate,"부리\ 회전",#20250924065516,Default
UI_CustomFace_TailType,"꼬리\ 유형",#20250924065516,Default
UI_CustomFace_TailColor,"꼬리\ 색상",#20250924065516,Default
UI_CustomFace_TailSize,"꼬리\ 크기",#20250924065516,Default
Notify_Stucked,"이쪽에서는\ 열\ 수\ 없다\.",#20250924065516,Default
Notify_Removed,"장애물이\ 제거됐다",#20250924065516,Default
Building_MedicStation_Desc,"일부\ 의료품을\ 만들\ 수\ 있다\.",#20250924065516,Default
Building_MedicStation,의료소,#20250924065516,Default
UI_LootBox_Totem,"선물\ 획득",#20250924065516,Default
Location_GroundZero_CaveEntry,"동굴\ 입구",#20250924065516,Default
Level_Unfinished,미개방,#20250924065516,Default
Building_Gem,헬스장,#20250924065516,Default
Building_Gem_Desc,"몸과\ 마음을\ 단련하는\ 곳이다\.\.\.\ 어\?",#20250924065516,Default
UI_LootBox_Explor,자료함,#20250924065516,Default
UI_Sort,정리,#20250924065516,Default
Building_TeleportMachine,"전송\ 장치",#20250924065516,Default
Building_TeleportMachine_Desc,"더\ 많은\ 곳에서\ 출발할\ 수\ 있다\.",#20250924065516,Default
Location_NorthMountain,북산,#20250924065516,Default
Location_GroundZero_RoadCap,"도로\ 캠프",#20250924065516,Default
Notification_ManHoleBlocked,"하수도\ 뚜껑이\ 눌려있는\ 것\ 같다\.",#20250924065516,Default
UI_Interact_Tomb,분실물,#20250924065516,Default
MapElement_Exit,"철수\ 지점",#20251011093920,Default
Notify_SpiderSpawn,"해가\ 저물어가니\ 거미들이\ 사냥하러\ 나왔다\.",#20250924065516,Default
Building_MiningMachine,"비트코인\ 채굴기",#20250924065516,Default
Building_MiningMachine_Desc,"채굴,\ 아는\ 사람은\ 안다\.",#20250924065516,Default
Buff_InjectorMaxWeight,"소지\ 중량\ 증가",#20250924065516,Default
Buff_InjectorMaxWeight_Desc,"최대\ 소지\ 중량이\ 증가한다",#20250924065516,Default
BitcoinMiner_Inventory,"인벤토리\(여기에\ 아이템을\ 보관하지\ 말\ 것\)",#20250924065516,Default
Usage_HealValue,"HP\ 치유",#20250924065516,Default
Usage_Durability,소모,#20250924065516,Default
Usage_Energy,에너지,#20250924065516,Default
Usage_Water,수분,#20250924065516,Default
Location_GroundZero_MiddleMountain,"낮은\ 산",#20250924065516,Default
Usage_SpawnEgg_Jinitaimei,\?\?\?,#20250924065516,Default
Usage_DeadByChance,"일정\ 확률로\ 즉사한다",#20250924065516,Default
Usage_DeadByChance_PopText,응\?,#20250924065516,Default
Rule_ExtraHard,극한,#20250924065516,Default
Rule_ExtraEasy,파밍,#20250924065516,Default
Rule_ExtraEasy_Desc,"수집\ 플레이에\ 집중하고\ 싶은\ 플레이어에게\ 적합하고,\ 전투\ 강도는\ 최소화됩니다\.\n적의\ 피해:\ 40%\n적의\ HP:\ 40%\n반동:\ 매우\ 낮음\n적의\ 반응\ 속도:\ 매우\ 느림\n",#20251011093920,Default
Rule_ExtraHard_Desc,"극한\ 도전을\ 원하나요\?\n적의\ 피해:\ 150%\n장비는\ 잃어버린\ 후\ 되찾을\ 수\ 없습니다\.",#20251011093920,Default
DifficultySelection_Desc_PlaceHolder,"난이도\ 선택",#20250924065516,Default
Tips_0,"출혈\ 시\ 지혈\ 붕대로\ 지혈할\ 수\ 있다\.",#20250924065516,Default
Tips_1,"자주\ 발견되는\ 물자는\ 팔아버리는\ 게\ 낫다\.",#20250924065516,Default
Tips_2,"총기\ 내구도가\ 50%\ 미만이면\ 대미지와\ 확산에\ 영향을\ 받는다\.",#20250924065516,Default
Tips_3,"명중되면\ 고통\ 효과로\ SP가\ 소모되고\ 일시적으로\ 속도가\ 감소한다\.\ 진통제로\ 해당\ 효과를\ 제거할\ 수\ 있다\.",#20250924065516,Default
Tips_4,"총기\ 장착\ 시\ T키를\ 눌러\ 탄약\ 유형을\ 변경할\ 수\ 있다\.",#20250924065516,Default
Tips_5,"가방\ 화면에서\ 부품을\ 무기로\ 드래그하면\ 빠르게\ 장착할\ 수\ 있다\.\ 단,\ 호환성을\ 확인해야\ 한다\.",#20250924065516,Default
Tips_6,"근접\ 적에게\ 붉은\ 빛을\ 날\ 때가\ 회피\ 타이밍이다\.",#20250924065516,Default
Tips_7,"무기를\ 손에\ 들면\ 이동\ 속도가\ 영향을\ 받는다\.",#20250924065516,Default
Location_HiddenWarehouse_Warehouse,서부단지,#20250924065516,Default
Location_HiddenWarehouse_Center,농가,#20250924065516,Default
Location_HiddenWarehouse_RoadEntry,"동쪽\ 입구\ 캠프",#20250924065516,Default
Cellar,"지하\ 저장고",#20250924065516,Default
Building_BlackMarket,"암시장\ 접선지",#20250924065516,Default
Building_BlackMarket_Desc,"암시장\ 네트워크에\ 접속해\ 가격\ 변동이\ 있는\ 거래를\ 한다\.",#20250924065516,Default
Location_HiddenWarehouse_Valley,협곡,#20250924065516,Default
Endowmment_None,알바덕,#20250924065516,Default
Endowmment_None_Desc,"특징이라고는\ 특징이\ 없는\ 것이며\ 매우\ 균형이\ 잡혔다",#20250924065516,Default
Endowmment_Surviver,생존자,#20250924065516,Default
Endowmment_Surviver_Desc,"체력이\ 좋고\ 튼튼하나\ 다리는\ 머리처럼\ 별로다\.",#20250924065516,Default
Endowmment_Porter,운반자,#20250924065516,Default
Endowmment_Porter_Desc,"말라\ 보여도\ 짐을\ 나르는\ 힘은\ 누구보다\ 강하다\.",#20250924065516,Default
Endowmment_Berserker,광전사,#20250924065516,Default
Endowmment_Berserker_Desc,"무기라면\ 당연히\ 근접\ 무기,\ 총기는\ 익숙하지\ 않다\.",#20250924065516,Default
Endowmment_Marksman,사격수,#20250924065516,Default
Endowmment_Marksman_Desc,"총\ 쏘기를\ 좋아하며\ 원거리\ 사격을\ 선호한다\.",#20250924065516,Default
HBAOSettings_Off,닫기,#20250924065516,Default
HBAOSettings_Low,낮음,#20250924065516,Default
HBAOSettings_Normal,중간,#20250924065516,Default
HBAOSettings_High,높음,#20250924065516,Default
GrassOptions_Off,닫기,#20250924065516,Default
GrassOptions_Low,낮음,#20250924065516,Default
GrassOptions_Normal,중간,#20250924065516,Default
GrassOptions_High,높음,#20250924065516,Default
GrassOptions_On,열기,#20250924065516,Default
Notification_RedBag,획득:,#20250924065516,Default
RunInputMode_Hold,누르기,#20250924065516,Default
RunInputMode_Switch,전환,#20250924065516,Default
Test,"버전\ 테스트\ 설정",#20250924065516,Default
Base_Intro_0,"오!\ 드디어\ 깼네!",#20250924065516,Default
Base_Intro_1,"방금\ 기지에\ 왔으니\ 몇\ 가지\ 설명해\ 줄게\.",#20250924065516,Default
Base_Intro_2,"업무는\ 내가\ 후방\ 지원을,\ 외부\ 일은\ 너에게\ 맡길게\.",#20250924065516,Default
Base_Intro_3,"여기가\ 창고다\.\ 주워온\ 물건들을\ 여기에\ 보관하면\ 돼\.",#20250924065516,Default
Base_Intro_4,"여기는\ 건설\ 패널이야\.\ 여기서\ 시설을\ 건설하거나\ 철거할\ 수\ 있어\.",#20250924065516,Default
Base_Intro_5,"이건\ 자판기인데,\ 상품\ 종류가\ 많진\ 않아\.\ 필요\ 없는\ 물건이\ 있다면\ 여기다\ 팔\ 수\ 있어\.",#20250924065516,Default
Base_Intro_6,"여기가\ 벙커의\ 출구야\.\ 여기서\ 출발해야\ 해\.",#20250924065516,Default
Base_Intro_7,"지금은\ 가진\ 게\ 별로\ 없으니까\ 물건을\ 많이\ 구해와야\ 해\.",#20250924065516,Default
Base_Intro_8,"나가기\ 전에\ 꼭\ 나한테\ 들러,\ 너에게\ 줄\ 퀘스트가\ 있거든\.",#20250924065516,Default
Dialogue_Quest_8_Build1_0,탈고프,#20250924065516,Default
Dialogue_Quest_8_Build1_1,"덕코프에서\ 배고픔은\ 매우\ 위험한\ 일이야\.",#20250924065516,Default
Dialogue_Quest_8_Build1_2,"에너지와\ 수분을\ 항상\ 체크해야\ 해\.",#20250924065516,Default
Dialogue_Quest_8_Build1_3,"어디서\ 음식을\ 구할\ 수\ 있는지\ 찾아봐\.\ 나도\ 좀\ 배고프거든\.",#20250924065517,Default
Prologue_CustomFace_0,안녕!,#20250924065517,Default
Prologue_CustomFace_1,"여기는\ 꿈이야!",#20250924065517,Default
Prologue_CustomFace_2,"자신의\ 모습이\ 어떻게\ 생겼는지\ 기억나\?",#20250924065517,Default
Prologue_CustomFace_3,"이리\ 와!",#20250924065517,Default
Prologue_AirWall_0,"돌아다니지\ 마!\ 꿈에는\ 온통\ 투명벽이야!",#20250924065517,Default
Prologue_AirWall_1,"투명벽\ 조심해!",#20250924065517,Default
Prologue_Dream_Door_0,"뭐야\ 이거\.",#20250924065517,Default
Prologue_Dream_Door_1,"좋아!\ 이제\ 깨나도\ 돼\.",#20250924065517,Default
Prologue_Dream_Door_2,"여기서\ 깨어나!",#20250924065517,Default
Dialogue_bunkerDoor_Welcome,돌아왔구나,#20250924065517,Default
Dialogue_bunkerDoor_Leave,"적당히\ 하고\ 돌아와",#20250924065517,Default
Base_Intro_9,"이건\.\.\.\ 강화기라고\ 부르면\ 돼\.",#20250924065517,Default
Base_Intro_10,"여기에\ 필요한\ 재료만\ 찾으면\ 네\ 능력을\ 강화할\ 수\ 있어\.",#20251011093920,Default
Base_Intro_11,"약간의\ 대가도\ 치러야\ 할\ 거지만\.",#20250924065517,Default
GroundZero_Intro_0,"어이!\ 잠깐만!",#20250924065517,Default
GroundZero_Intro_1,"근처에\ 적이\ 있어\.\ 무리\ 지어\ 있는\ 레드덕은\ 근접\ 무기로\ 처리하는\ 게\ 좋아\.\ 회피를\ 배웠다면\ 더\ 쉬울\ 거야\.",#20250924065517,Default
GroundZero_Intro_2,"돌아오고\ 싶다면\ 여기서\ 바로\ 벙커로\ 갈\ 수\ 있어\.",#20250924065517,Default
GroundZero_Intro_3,"물론\ 멀리\ 떨어져\ 있다면\ 이런\ 초록\ 연기가\ 나는\ 곳에서도\ 돌아올\ 수\ 있어\.",#20250924065517,Default
GroundZero_Intro_4,"여기\ 나무\ 막대기\ 하나\ 준비했으니\ 가져가서\ 방어용으로\ 써\.\ 빈손보다는\ 낫잖아\?",#20250924065517,Default
GroundZero_Intro_5,"자,\ 이제\ 출발해!",#20250924065517,Default
CutScene_MudFirstMeet_0,누구야\?,#20250924065517,Default
CutScene_MudFirstMeet_1,음\.\.\.,#20250924065517,Default
CutScene_MudFirstMeet_2,"골격이\ 범상치\ 않군\.\ 나와\ 함께\ 단련해보지\ 않겠나\?",#20250924065517,Default
CutScene_MudFirstMeet_3,"단련술은\ 몸을\ 건강하게\ 할\ 뿐만\ 아니라\ 머리도\ 더\ 똑똑해질\ 수\ 있어!",#20250924065517,Default
CutScene_MudFirstMeet_4,"이리\ 와!\ 스승이\ 너에게\ 첫\ 시험을\ 주마!",#20250924065517,Default
Dialogue_Quest_36_Health1_0,"단련술은\ 말\ 그대로\ 영양이\ 가장\ 중요하지!",#20250924065517,Default
Dialogue_Quest_36_Health1_2,"스쿼트하면서\ 찾아봐!\ 어서!",#20250924065517,Default
Dialogue_Quest_36_Health1_3,"기억해,\ 절제가\ 자유를\ 만든다!",#20250924065517,Default
Dialogue_Quest_36_Health2_0,켁\.\.\.,#20250924065517,Default
Dialogue_Quest_36_Health2_1,"단백질만으로는\ 역시\ 부족하군\.\.\.",#20250924065517,Default
Dialogue_Quest_36_Health2_2,"탄수화물도\ 중요하지!",#20250924065517,Default
Dialogue_Quest_36_Health2_4,뛰어서!,#20250924065517,Default
Dialogue_Quest_38_Health3_0,"좋아,\ 좋아!",#20250924065517,Default
Dialogue_Quest_38_Health3_1,"계속\ 뭔가\ 부족한\ 것\ 같아\.",#20250924065517,Default
Dialogue_Quest_38_Health3_2,"금강산도\ 식후땡이라고\ \.\.\.\ 콜록콜록\.\.\.",#20250924065517,Default
Dialogue_Quest_38_Health3_3,"자,\ 가서\ 담배\ 한\ 갑\ 찾아와!\ 이게\ 마지막\ 시험이다!",#20250924065517,Default
Dialogue_Quest_39_BuildGem_0,"좋아,\ 내\ 시험을\ 무사히\ 통과했다\.",#20250924065517,Default
Dialogue_Quest_39_BuildGem_1,"앞으로\ 너의\ 집에서\ 살기로\ 했어\.",#20250924065517,Default
Dialogue_Quest_39_BuildGem_2,"네가\ 집에\ 헬스장을\ 만들면\ 그때\ 이사\ 갈게\.",#20250924065517,Default
Base_Intro_Heart7_0,"한\ 번의\ 실수가\ 천고의\ 한이\ 되는구나\.\.\.",#20250924065517,Default
Base_Intro_Heart7_1,"네\ 물건들,\ 전부\ 거기에\ 떨어뜨렸지\?",#20250924065517,Default
Base_Intro_Heart7_2,"사실,\ 다음에\ 네가\ 가서\ 직접\ 주워올\ 수도\ 있어\.",#20250924065517,Default
Base_Intro_Heart7_3,"하지만\ 시간이\ 없으니\.\.\.",#20250924065517,Default
Dialogue_Roadsign_Dash,"앞에\ 사나운\ 새가\ 있으니\ 스페이스\ 바로\ 회피하자\.",#20250924065517,Default
Dialogue_Niganma,"어이~\ 뭐하는\ 거야~",#20250924065517,Default
FirstFarm_0,"정말\ 와줄\ 줄은\ 몰랐어요!",#20250924065517,Default
FirstFarm_1,"이\ 맵은\ 아직\ 건설\ 중이니\ 제로존으로\ 돌아가서\ 플레이하는\ 걸\ 추천해요\.",#20250924065517,Default
FirstFarm_2,"농장마을\ 맵에는\ 버그와\ 오류가\ 많아\ 움직이지\ 없을\ 수\ 있답니다\.",#20250924065517,Default
FirstFarm_3,"그래도\ 플레이하려면,\ 렉이\ 걸렸을\ 때는\ 게임을\ 재시작하는\ 것이\ 좋습니다\.",#20250924065517,Default
FirstFarm_4,"플레이해\ 주셔서\ 감사합니다!",#20250924065517,Default
quak_Alert,!,#20250924065517,Default
Quak_Suspicion,\?,#20250924065517,Default
Dialogue_SpawnEgg,우웩,#20250924065517,Default
Dialogue_Kun_NotRight,"넌\ 꿈속의\ 그\ 사람이\ 아니야\.",#20250924065517,Default
Dialogue_Kun_OnlyFace,"그와\ 어느\ 정도\ 닮았지만,\ 그래도\ 꿈속의\ 그\ 사람이\ 아니야\.",#20250924065517,Default
Dialogue_Kun_OnlyCloth,"겉모습만\ 비슷할\ 뿐,\ 넌\ 그가\ 아니야\.",#20250924065517,Default
Dialogue_Kun_AllRight,"꼬꼬형!\ 형이야\?",#20250924065517,Default
PopText_Reloading,재장전!,#20250924065517,Default
UI_Interact,상호작용,#20250924065517,Default
UI_Interact_Modify,개조,#20250924065517,Default
UI_Interact_Repair,수리,#20250924065517,Default
UI_Interact_OpenStorage,"창고\ 열기",#20250924065517,Default
UI_Interact_Expansion,"용량\ 확장",#20250924065517,Default
UI_Interact_Quest,퀘스트,#20250924065517,Default
UI_Interact_Develope,"기술\ 연구",#20250924065517,Default
UI_Interact_BPDevelope,"설계도\ 연구",#20250924065517,Default
UI_Interact_Download,"자료\ 다운로드",#20250924065517,Default
UI_Interact_CheckPower,"전원\ 확인",#20250924065517,Default
UI_Interact_Go,출발,#20250924065517,Default
UI_Interact_ExitBunker,"벙커\ 나가기",#20250924065517,Default
UI_Interact_EnterBunker,"벙커\ 들어가기",#20250924065517,Default
UI_Interact_Build,건설,#20250924065517,Default
UI_Interact_Fix,수리,#20250924065517,Default
UI_WeakUp,깨어나기,#20250924065517,Default
UI_Interact_RememberFace,"내\ 모습은\?",#20250924065517,Default
UI_GoToBed,"외모\ 재설정",#20250924065517,Default
UI_Interact_Remove,제거,#20250924065517,Default
UI_Interact_Handover,제출,#20250924065517,Default
UI_Interact_Cloth,옷,#20250924065517,Default
UI_Interact_Sacrifice,바치기,#20250924065517,Default
UI_Interact_TeleportMachine,텔레포트,#20250924065517,Default
UI_Interact_FixTeleportMachine,"전송\ 장치\ 수리",#20250924065517,Default
UI_Interact_Open,열기,#20250924065517,Default
UI_Interact_Skill,"스킬\ 강화",#20250924065517,Default
UI_Interact_DeathLottery,"분실물\ 추첨",#20250924065517,Default
UI_Interact_UnlockFormula,"레시피\ 등록",#20250924065517,Default
UI_Interact_PhysicalTraining,"신체\ 강화",#20251011093920,Default
UI_Interact_Read,읽기,#20250924065517,Default
UI_LootBox_Open,열기,#20250924065517,Default
UI_LootBox_CarDoor,차문,#20250924065517,Default
UI_Interact_GoDown,내리기,#20250924065517,Default
UI_Interact_GoUp,오르기,#20250924065517,Default
UI_Interact_UnlockBlueprint,"설계도\ 연구",#20250924065517,Default
UI_Interact_MiningMachine,채굴기,#20250924065517,Default
UI_Interact_BlackMarketDemands,"주문\ 보기",#20250924065517,Default
UI_Interact_BlackMarketSupply,"암시장\ 구매",#20250924065517,Default
UI_Interact_Sample,"샘플\ 채취",#20250924065517,Default
UI_Interact_Hide,배치,#20250924065517,Default
UI_Interact_WishList,"위시리스트\ 추가",#20250924065517,Default
UI_Interact_Move,이동,#20250924065517,Default
Item_Character,껍데기,#20250924065517,Default
Item_0_MeleeWeapon_Template,정육칼,#20250924065517,Default
Item_0_MeleeWeapon_Template_Desc,"거칠어\ 보이는\ 칼,\ 그다지\ 날카롭지\ 않다\.",#20250924065517,Default
Item_ArmorLV3,"3레벨\ 방탄복",#20250924065517,Default
Item_Gem,"골드\ 스타",#20250924065517,Default
Item_Gem_Desc,"신비한\ 물질로\ 구성된\ 골드\ 스타\.\ 근접\ 무기\ 공격력을\ 증가한다\.",#20250924065517,Default
Item_1_Rifle-A_template,"총기\ 템플릿",#20250924065517,Default
Item_S_MMG_Lv_1,"MMG\ 저급",#20250924065517,Default
Item_S_MMG_Lv_1_Desc,"평범한\ 소형\ 기관단총이다\.",#20250924065517,Default
Item_BatteryR6,"R6\ 배터리",#20250924065517,Default
Item_BatteryR6_Desc,"각종\ 전자기기에\ 널리\ 사용되는\ 배터리다\.",#20250924065517,Default
Item_Shot_Hand_Lv_1,"저급\ 수제\ 사냥총",#20250924065517,Default
Item_Shot_Hand_Lv_1_Desc,"안정성이\ 조금\ 떨어지는\ 산탄총이다\.",#20250924065517,Default
Item_Bandage,"지혈\ 붕대",#20250924065517,Default
Item_Bandage_Desc,"지혈\ 및\ 소량의\ HP를\ 회복한다\.",#20250924065517,Default
Item_BatteryPP3,"PP3\ 배터리",#20250924065517,Default
Item_BatteryPP3_Desc,"연기\ 감지기,\ 리모컨\ 장난감\ 발신기\ 및\ 알람\ 시계의\ 보조\ 배터리로\ 사용된다\.",#20250924065517,Default
Item_BeanCan,"구운콩\ 통조림",#20250924065517,Default
Item_BeanCan_Desc,"구운콩\ 통조림이다\.",#20250924065517,Default
Item_Biscuit,"소다\ 크래커",#20250924065517,Default
Item_Biscuit_Desc,"소다\ 크래커\ 한\ 무더기다\.",#20250924065517,Default
Item_Cola,콜라,#20250924065517,Default
Item_Cola_Desc,"설탕이\ 들어간\ 콜라만이\ 진짜다\.",#20250924065517,Default
Item_FirstAidKit_L,"대형\ 구급상자",#20250924065517,Default
Item_FirstAidKit_L_Desc,"대량의\ HP를\ 회복할\ 수\ 있다",#20250924065517,Default
Item_FirstAidKit_M,구급상자,#20250924065517,Default
Item_FirstAidKit_M_Desc,"HP를\ 회복할\ 수\ 있다",#20250924065517,Default
Item_FirstAidKit_S,"소형\ 구급상자",#20250924065517,Default
Item_FirstAidKit_S_Desc,"소량의\ HP를\ 회복한다",#20250924065517,Default
Item_TunaCan_1,"물참치\ 통조림",#20250924065517,Default
Item_TunaCan_1_Desc,"물참치\ 통조림이다\.",#20250924065517,Default
Item_TunaCan_2,"오일참치\ 통조림",#20250924065517,Default
Item_TunaCan_2_Desc,"오일참치\ 통조림이다\.",#20250924065517,Default
Item_Aspirin,아스피린,#20250924065517,Default
Item_Aspirin_Desc,"HP를\ 회복하고\ 진통\ 효과를\ 제공하는\ 저용량\ 약품\.",#20250924065517,Default
Item_Bleach,표백제,#20250924065517,Default
Item_Bleach_Desc,"표백제\ 한\ 통이다\.",#20250924065517,Default
Item_Cigarette,"빨간\ 무늬\ 담배",#20250924065517,Default
Item_Cigarette_Desc,"일반적인\ 담배\ 한\ 갑이다\.",#20250924065517,Default
Item_Dynamite,"파이프\ 폭탄",#20250924065517,Default
Item_Dynamite_Desc,"파이프\ 폭탄\ 하나다\.",#20250924065517,Default
Item_DynamiteMultiple,"집속\ 파이프\ 폭탄",#20250924065517,Default
