key,value,version,sheet
Building_FoodTable_Desc,"Здесь\ можно\ поесть\.",#20250924065516,Default
Building_QuestGiver,"Доска\ заданий",#20250924065516,Default
Building_QuestGiver_Desc,"Стань\ наемником,\ выполняй\ задания\ и\ получай\ награды\.",#20250924065516,Default
MerchantName_Merchant_Equipment,"Торговец\ снаряжением",#20250924065516,Default
MerchantName_Merchant_Weapon,"Торговец\ оружием",#20250924065516,Default
MerchantName_Merchant_Normal,"Торговый\ автомат",#20250924065516,Default
Character_Jeff,Джефф,#20250924065516,Default
Character_Orange,Орендж,#20250924065516,Default
Character_Xavier,Ксавьер,#20250924065516,Default
Character_Bob,Боб,#20250924065516,Default
Character_Mud,Мад,#20250924065516,Default
Character_Heart7,"Харт\ 7",#20250924065516,Default
Cname_Wolf,Вулф,#20250924065516,Default
Cname_ShortEagle,"Пато\ Чапо",#20250924065516,Default
Cname_UltraMan,"Человек\ Света",#20250924065516,Default
Cname_CrazyRob,"Потерянный\ паук-бот",#20250924065516,Default
Cname_Scav,Мародёр,#20250924065516,Default
Cname_Usec,Наёмник,#20250924065516,Default
Cname_RobSpider,Паук-бот,#20250924065516,Default
Cname_ScavRage,"Буйствующий\ мародёр",#20250924065516,Default
Cname_Boss_Sniper,Лордон,#20250924065516,Default
Cname_SpeedyChild,"Член\ летучего\ отряда",#20250924065516,Default
Cname_Speedy,"Командир\ летучего\ отряда",#20250924065516,Default
language_name,Русский,#20250924065516,Default
QuestGiver_Jeff,Джефф,#20250924065516,Default
Mirror,Сон,#20250924065516,Default
UI_CustomFace_Main_Title,Голова,#20250924065516,Default
UI_CustomFace_Eyes_Title,Глаза,#20250924065516,Default
UI_CustomFace_Hair_Title,Волосы,#20250924065516,Default
UI_CustomFace_Mouth_Title,Клюв,#20250924065516,Default
UI_CustomFace_Tail_Title,Хвост,#20250924065516,Default
UI_CustomFace_EyesBrown_Title,Бровь,#20250924065516,Default
UI_CustomFace_SkinColor,"Цвет\ кожи",#20250924065516,Default
UI_CustomFace_HeadSize,"Размер\ головы",#20250924065516,Default
UI_CustomFace_HeadHeight,"Высота\ головы",#20250924065516,Default
UI_CustomFace_HeadRoundness,"Форма\ головы",#20250924065516,Default
UI_CustomFace_HairType,Прическа,#20250924065516,Default
UI_CustomFace_HairColor,"Цвет\ волос",#20250924065516,Default
UI_CustomFace_EyeType,"Тип\ глаз",#20250924065516,Default
UI_CustomFace_EyeColor,"Цвет\ глаз",#20250924065516,Default
UI_CustomFace_EyeSpace,"Между\ глазами",#20250924065516,Default
UI_CustomFace_EyeHeight,"Уровень\ глаз",#20250924065516,Default
UI_CustomFace_EyeSize,"Размер\ глаз",#20250924065516,Default
UI_CustomFace_EyeRotate,"Поворот\ глаз",#20250924065516,Default
UI_CustomFace_EyebrowType,"Тип\ бровей",#20250924065516,Default
UI_CustomFace_EyebrowColor,"Цвет\ бровей",#20250924065516,Default
UI_CustomFace_EyebrowSpace,"Между\ бровями",#20250924065516,Default
UI_CustomFace_EyebrowHeight,"Высота\ бровей",#20250924065516,Default
UI_CustomFace_EyebrowSize,"Размер\ бровей",#20250924065516,Default
UI_CustomFace_EyebrowRotate,"Поворот\ бровей",#20250924065516,Default
UI_CustomFace_MouthType,"Тип\ клюва",#20250924065516,Default
UI_CustomFace_MouthColor,"Цвет\ клюва",#20250924065516,Default
UI_CustomFace_MouthSize,"Размер\ клюва",#20250924065516,Default
UI_CustomFace_MouthHeight,"Высота\ клюва",#20250924065516,Default
UI_CustomFace_MouthOffset,"Положение\ клюва",#20250924065516,Default
UI_CustomFace_MouthRotate,"Поворот\ клюва",#20250924065516,Default
UI_CustomFace_TailType,"Тип\ хвоста",#20250924065516,Default
UI_CustomFace_TailColor,"Цвет\ хвоста",#20250924065516,Default
UI_CustomFace_TailSize,"Размер\ хвоста",#20250924065516,Default
Notify_Stucked,"Невозможно\ открыть\ с\ этой\ стороны\.",#20250924065516,Default
Notify_Removed,"Препятствие\ устранено\.",#20250924065516,Default
Building_MedicStation_Desc,"Ты\ можешь\ изготовить\ медикаменты\.",#20250924065516,Default
Building_MedicStation,Медпункт,#20250924065516,Default
UI_LootBox_Totem,"Получить\ награды",#20250924065516,Default
Location_GroundZero_CaveEntry,"Вход\ в\ пещеру",#20250924065516,Default
Level_Unfinished,"Пока\ недоступно",#20250924065516,Default
Building_Gem,Спортзал,#20250924065516,Default
Building_Gem_Desc,"Место\ для\ тренировки\ тела\ и\ духа\.\.\.\ хм\?",#20250924065516,Default
UI_LootBox_Explor,"Окно\ с\ данными",#20250924065516,Default
UI_Sort,Сортировка,#20250924065516,Default
Building_TeleportMachine,Телепорт,#20250924065516,Default
Building_TeleportMachine_Desc,"Позволяет\ путешествовать\ по\ разным\ локациям\.",#20250924065516,Default
Location_NorthMountain,"Северная\ гора",#20250924065516,Default
Location_GroundZero_RoadCap,"Придорожный\ лагерь",#20251011093920,Default
Notification_ManHoleBlocked,"Похоже,\ крышка\ люка\ застряла\.",#20250924065516,Default
UI_Interact_Tomb,"Потерянные\ предметы",#20250924065516,Default
MapElement_Exit,"Точка\ эвакуации",#20250924065516,Default
Notify_SpiderSpawn,"Почти\ стемнело\.\ Пауки\ выходят\ на\ охоту\.",#20250924065516,Default
Building_MiningMachine,"Майнер\ биткоинов",#20250924065516,Default
Building_MiningMachine_Desc,"Майнинг\.\ Если\ ты\ понимаешь,\ о\ чём\ я\.",#20250924065516,Default
Buff_InjectorMaxWeight,"Увеличение\ грузоподъёмности",#20250924065516,Default
Buff_InjectorMaxWeight_Desc,"Увеличивает\ максимальную\ грузоподъемность",#20250924065516,Default
BitcoinMiner_Inventory,"Для\ майнинга\ \(не\ для\ хранения\)",#20250924065516,Default
Usage_HealValue,"Лечение\ ОЗ",#20250924065516,Default
Usage_Durability,Стоимость,#20250924065516,Default
Usage_Energy,Энергия,#20250924065516,Default
Usage_Water,"Водный\ баланс",#20250924065516,Default
Location_GroundZero_MiddleMountain,"Низкая\ гора",#20250924065516,Default
Usage_SpawnEgg_Jinitaimei,\?\?\?,#20250924065516,Default
Usage_DeadByChance,"Шанс\ мгновенной\ смерти",#20250924065516,Default
Usage_DeadByChance_PopText,Хм\?,#20250924065516,Default
Rule_ExtraHard,Экстрим,#20250924065516,Default
Rule_ExtraEasy,Мародёрство,#20250924065516,Default
Rule_ExtraEasy_Desc,"Для\ игроков,\ которые\ предпочитают\ сосредоточиться\ на\ поиске\ добычи\ с\ минимальной\ боевой\ нагрузкой\.\ \n\ Враги\ наносят\ 40%\ урона\.\ \nУ\ врагов\ 40%\ ОЗ\.\ \n\ Очень\ низкая\ отдача\.\ \n\ Враги\ реагируют\ очень\ медленно\.\ \n",#20251011093920,Default
Rule_ExtraHard_Desc,"Хотите\ испытать\ пределы\?\ \n\ Враги\ наносят\ 150%\ урона\.\ \n\ Потерянное\ снаряжение\ исчезает\ навсегда\.",#20251011093920,Default
DifficultySelection_Desc_PlaceHolder,"Выберите\ уровень\ сложности\.",#20250924065516,Default
Tips_0,"Если\ у\ вас\ кровотечение,\ используйте\ бинт,\ чтобы\ остановить\ его\.",#20250924065516,Default
Tips_1,"Возможно,\ лучше\ продать\ эти\ обычные\ припасы\.",#20250924065516,Default
Tips_2,"Когда\ прочность\ оружия\ падает\ ниже\ 50%,\ показатели\ урона\ и\ разброса\ ухудшаются\.",#20250924065516,Default
Tips_3,"При\ получении\ урона\ возникает\ боль,\ истощается\ выносливость,\ и\ на\ короткое\ время\ замедляется\ движение\.\ Обезболивающее\ может\ устранить\ этот\ эффект\.",#20250924065516,Default
Tips_4,"Нажми\ T\ для\ смены\ типа\ патронов\ в\ выбранном\ оружии\.",#20250924065516,Default
Tips_5,"На\ экране\ рюкзака\ перетащи\ модули\ на\ оружие\ для\ быстрой\ установки\.\ Убедись\ в\ их\ совместимости\.",#20250924065516,Default
Tips_6,"Когда\ противники\ ближнего\ боя\ мигают\ красным,\ время\ уворачиваться\.",#20250924065516,Default
Tips_7,"Когда\ ты\ держишь\ оружие,\ скорость\ передвижения\ снижается\.",#20250924065516,Default
Location_HiddenWarehouse_Warehouse,"Западная\ фабрика",#20250924065516,Default
Location_HiddenWarehouse_Center,Ферма,#20250924065516,Default
Location_HiddenWarehouse_RoadEntry,"Лагерь\ на\ Восточной\ дороге",#20250924065516,Default
Cellar,Подвал,#20250924065516,Default
Building_BlackMarket,"Пункт\ связи\ с\ черным\ рынком",#20250924065516,Default
Building_BlackMarket_Desc,"Подключается\ к\ сети\ черного\ рынка,\ позволяя\ торговать\ по\ меняющимся\ ценам",#20250924065516,Default
Location_HiddenWarehouse_Valley,Овраг,#20250924065516,Default
Endowmment_None,"Обычная\ утка",#20250924065516,Default
Endowmment_None_Desc,"Сбалансированный\ во\ всех\ отношениях\ типаж,\ без\ явных\ особенностей\.",#20250924065516,Default
Endowmment_Surviver,Выживший,#20250924065516,Default
Endowmment_Surviver_Desc,"Физически\ крепкий,\ твердо\ стоит\ на\ ногах,\ но\ не\ слишком\ быстро\ двигается\ и\ соображает\.",#20250924065516,Default
Endowmment_Porter,Носильщик,#20250924065516,Default
Endowmment_Porter_Desc,"Выглядит\ хрупким,\ но\ прекрасно\ носит\ грузы\.",#20250924065516,Default
Endowmment_Berserker,Берсерк,#20250924065516,Default
Endowmment_Berserker_Desc,"Конечно,\ только\ ближний\ бой\.\ Что\ такое\ пушка\?\ Никогда\ не\ пользовался\.",#20250924065516,Default
Endowmment_Marksman,Стрелок,#20250924065516,Default
Endowmment_Marksman_Desc,"Любит\ стрелять,\ желательно\ издалека\.",#20250924065516,Default
HBAOSettings_Off,Выкл\.,#20250924065516,Default
HBAOSettings_Low,Низк\.,#20250924065516,Default
HBAOSettings_Normal,Средн\.,#20250924065516,Default
HBAOSettings_High,Выс\.,#20250924065516,Default
GrassOptions_Off,Выкл\.,#20250924065516,Default
GrassOptions_Low,Низкий,#20250924065516,Default
GrassOptions_Normal,Средний,#20250924065516,Default
GrassOptions_High,Высокий,#20250924065516,Default
GrassOptions_On,Вкл\.,#20250924065516,Default
Notification_RedBag,Получено:,#20250924065516,Default
RunInputMode_Hold,Держать,#20250924065516,Default
RunInputMode_Switch,Переключить,#20250924065516,Default
Test,"Тест\ версии",#20250924065516,Default
Base_Intro_0,"Эй!\ Наконец-то\ ты\ проснулся!",#20250924065516,Default
Base_Intro_1,"Раз\ ты\ здесь\ новенький,\ нужно\ сначала\ тебе\ кое-что\ объяснить\.",#20250924065516,Default
Base_Intro_2,"Я\ займусь\ логистикой,\ а\ всё\ остальное\ –\ в\ твоих\ руках\.",#20250924065516,Default
Base_Intro_3,"Это\ склад\.\ Здесь\ можно\ хранить\ всё,\ что\ ты\ добудешь\.",#20250924065516,Default
Base_Intro_4,"Это\ панель\ строительства\.\ С\ ее\ помощью\ ты\ можешь\ строить\ или\ разбирать\ объекты\.",#20250924065516,Default
Base_Intro_5,"Это\ торговый\ автомат\.\ Ассортимент\ небольшой,\ но\ ты\ можешь\ продавать\ сюда\ ненужные\ вещи\.",#20250924065516,Default
Base_Intro_6,"Это\ выход\ из\ бункера\.\ Отсюда\ ты\ будешь\ выходить\ на\ задания\.",#20250924065516,Default
Base_Intro_7,"Сейчас\ у\ нас\ не\ так\ много\ имущества,\ так\ что\ приноси\ всё,\ что\ сможешь\.",#20250924065516,Default
Base_Intro_8,"Перед\ выходом\ не\ забудь\ –\ у\ меня\ есть\ для\ тебя\ задания\.",#20250924065516,Default
Dialogue_Quest_8_Build1_0,"Голод\ в\ Тар\.\.\.",#20250924065516,Default
Dialogue_Quest_8_Build1_1,"Голод\ в\ Дакове\ –\ реальная\ угроза\.",#20250924065516,Default
Dialogue_Quest_8_Build1_2,"Следи\ за\ уровнем\ энергии\ и\ воды\ в\ организме\.",#20250924065516,Default
Dialogue_Quest_8_Build1_3,"Попробуй\ найти\ что-нибудь\ поесть\.\ Я\ тоже\ проголодался\.",#20250924065517,Default
Prologue_CustomFace_0,Привет!,#20250924065517,Default
Prologue_CustomFace_1,"Ты\ спишь!",#20250924065517,Default
Prologue_CustomFace_2,"Ты\ помнишь,\ как\ выглядишь\?",#20250924065517,Default
Prologue_CustomFace_3,"Иди\ сюда!",#20250924065517,Default
Prologue_AirWall_0,"Не\ отходи\ далеко!\ В\ этом\ сне\ полно\ невидимых\ стен!",#20250924065517,Default
Prologue_AirWall_1,"Осторожно,\ не\ наткнись\ на\ невидимые\ стены!",#20250924065517,Default
Prologue_Dream_Door_0,"Что\ за\.\.\.",#20250924065517,Default
Prologue_Dream_Door_1,"Отлично!\ Теперь\ можешь\ просыпаться\.",#20250924065517,Default
Prologue_Dream_Door_2,"Быстро\ просыпайся!",#20250924065517,Default
Dialogue_bunkerDoor_Welcome,"С\ возвращением\.",#20250924065517,Default
Dialogue_bunkerDoor_Leave,"Не\ перенапрягайся\.",#20250924065517,Default
Base_Intro_9,"Это\.\.\.\ ну,\ назовем\ это\ «усилитель»\.",#20250924065517,Default
Base_Intro_10,"Найди\ нужные\ материалы,\ и\ он\ усилит\ твои\ способности\.",#20250924065517,Default
Base_Intro_11,"Хотя\.\.\.\ возможно,\ за\ это\ придется\ немного\ заплатить\.",#20250924065517,Default
GroundZero_Intro_0,"Эй!\ Подожди-ка!",#20250924065517,Default
GroundZero_Intro_1,"Впереди\ враги!\ Оружие\ ближнего\ боя\ лучше\ всего\ работает\ против\ красных\ уток\ —\ особенно\ если\ умеешь\ уворачиваться\.",#20250924065517,Default
GroundZero_Intro_2,"Если\ хочешь\ вернуться,\ можешь\ отсюда\ пойти\ обратно\ в\ бункер\.",#20250924065517,Default
GroundZero_Intro_3,"А\ если\ забредешь\ далеко,\ найди\ зеленый\ дым\.\ Он\ тоже\ вернет\ тебя\ обратно\.",#20250924065517,Default
GroundZero_Intro_4,"Вот,\ возьми\ эту\ деревянную\ палку\ для\ защиты\.\ Лучше,\ чем\ ничего,\ да\?",#20250924065517,Default
GroundZero_Intro_5,"Ладно,\ иди\ давай!",#20250924065517,Default
CutScene_MudFirstMeet_0,"Кто\ здесь\?",#20250924065517,Default
CutScene_MudFirstMeet_1,Хм\.\.\.,#20250924065517,Default
CutScene_MudFirstMeet_2,"Я\ вижу\ в\ тебе\ большой\ потенциал\.\ Давай\ обучу\ тебя\ тренировке\ тела\?",#20250924065517,Default
CutScene_MudFirstMeet_3,"Тренировка\ тела\ делает\ тебя\ сильнее\ и\ умнее!",#20250924065517,Default
CutScene_MudFirstMeet_4,"Давай!\ Учитель\ приготовил\ тебе\ первое\ испытание!",#20250924065517,Default
Dialogue_Quest_36_Health1_0,"Тренировка\ тела,\ как\ следует\ из\ названия,\ научит\ тебя\ правильному\ питанию!",#20250924065517,Default
Dialogue_Quest_36_Health1_2,"Приседай,\ пока\ ищешь!\ Вперед!",#20250924065517,Default
Dialogue_Quest_36_Health1_3,"Помни:\ дисциплина\ делает\ тебя\ свободным!",#20250924065517,Default
Dialogue_Quest_36_Health2_0,Кхм\.\.\.,#20250924065517,Default
Dialogue_Quest_36_Health2_1,"Так\.\.\.\ одного\ белка\ недостаточно\.\.\.",#20250924065517,Default
Dialogue_Quest_36_Health2_2,"Углеводы\ тоже\ важны!",#20250924065517,Default
Dialogue_Quest_36_Health2_4,Беги!,#20250924065517,Default
Dialogue_Quest_38_Health3_0,Молодец!,#20250924065517,Default
Dialogue_Quest_38_Health3_1,"И\ все\ же\.\.\.\ чего-то\ не\ хватает\.",#20250924065517,Default
Dialogue_Quest_38_Health3_2,"Как\ говорится,\ после\ еды\ покурить\.\.\.\ кхе-кхе\.\.\.",#20250924065517,Default
Dialogue_Quest_38_Health3_3,"Принеси\ мне\ пачку\ сигарет!\ Это\ твое\ последнее\ испытание!",#20250924065517,Default
Dialogue_Quest_39_BuildGem_0,"Отлично\.\ Ты\ прошёл\ мои\ испытания\ на\ высшем\ уровне\.",#20250924065517,Default
Dialogue_Quest_39_BuildGem_1,"Я\ решил:\ перееду\ к\ тебе\ жить\.",#20250924065517,Default
Dialogue_Quest_39_BuildGem_2,"Построй\ спортзал\ у\ себя,\ и\ я\ перееду\.",#20250924065517,Default
Base_Intro_Heart7_0,"Один\ неверный\ шаг\.\.\.\ и\ жалеть\ придётся\ всю\ жизнь\.",#20250924065517,Default
Base_Intro_Heart7_1,"Ты\ там\ всё\ снаряжение\ потерял\?",#20250924065517,Default
Base_Intro_Heart7_2,"Вообще-то,\ в\ следующий\ раз\ можешь\ сам\ всё\ забрать\.",#20250924065517,Default
Base_Intro_Heart7_3,"Но\ часы\ тикают\.\.\.",#20250924065517,Default
Dialogue_Roadsign_Dash,"Приближается\ злая\ птица\.\ Нажми\ пробел,\ чтобы\ уклониться\.",#20250924065517,Default
Dialogue_Niganma,"Чё\ делаешь~\ приветы~",#20250924065517,Default
FirstFarm_0,"Ты\ и\ правда\ пришёл!",#20250924065517,Default
FirstFarm_1,"Эта\ карта\ ещё\ в\ разработке!\ Пока\ лучше\ оставайся\ в\ Эпицентре\.",#20250924065517,Default
FirstFarm_2,"Фермерский\ посёлок\ полон\ багов\ и\ ошибок\.\ Ты\ можешь\ застрять\ и\ не\ сможешь\ двигаться\.",#20250924065517,Default
FirstFarm_3,"Если\ все-таки\ будешь\ играть\ и\ застрянешь,\ перезапусти\ игру\.",#20250924065517,Default
FirstFarm_4,"В\ любом\ случае,\ спасибо\ за\ игру!",#20250924065517,Default
quak_Alert,!,#20250924065517,Default
Quak_Suspicion,\?,#20250924065517,Default
Dialogue_SpawnEgg,Ух,#20250924065517,Default
Dialogue_Kun_NotRight,"Значит,\ ты\ все-таки\ не\ тот,\ кого\ я\ видел\ во\ сне\.",#20250924065517,Default
Dialogue_Kun_OnlyFace,"Ты\ может\ быть\ немного\ похож\ на\ него,\ но\ ты\ все\ равно\ не\ тот,\ кого\ я\ видел\ во\ сне\.",#20250924065517,Default
Dialogue_Kun_OnlyCloth,"Внешнее\ сходство\ ничего\ не\ значит\.\ Ты\ всё\ равно\ не\ он\.",#20250924065517,Default
Dialogue_Kun_AllRight,"Брат\ Петух!\ Это\ ты\?",#20250924065517,Default
PopText_Reloading,Перезаряжаю!,#20250924065517,Default
UI_Interact,Взаимодействовать,#20250924065517,Default
UI_Interact_Modify,Модифицировать,#20250924065517,Default
UI_Interact_Repair,Починить,#20250924065517,Default
UI_Interact_OpenStorage,"Открыть\ склад",#20250924065517,Default
UI_Interact_Expansion,Расширить,#20250924065517,Default
UI_Interact_Quest,Задание,#20250924065517,Default
UI_Interact_Develope,"Исследование\ технологий",#20250924065517,Default
UI_Interact_BPDevelope,"Исследование\ чертежей",#20250924065517,Default
UI_Interact_Download,"Загрузить\ данные",#20250924065517,Default
UI_Interact_CheckPower,"Проверить\ питание",#20250924065517,Default
UI_Interact_Go,Отправиться,#20250924065517,Default
UI_Interact_ExitBunker,"Покинуть\ бункер",#20250924065517,Default
UI_Interact_EnterBunker,"Войти\ в\ бункер",#20250924065517,Default
UI_Interact_Build,Построить,#20250924065517,Default
UI_Interact_Fix,Починить,#20250924065517,Default
UI_WeakUp,Проснуться,#20250924065517,Default
UI_Interact_RememberFace,"Как\ я\ выгляжу\?",#20250924065517,Default
UI_GoToBed,"Настроить\ лицо",#20250924065517,Default
UI_Interact_Remove,Удалить,#20250924065517,Default
UI_Interact_Handover,Доставить,#20250924065517,Default
UI_Interact_Cloth,Одежда,#20250924065517,Default
UI_Interact_Sacrifice,Предложить,#20250924065517,Default
UI_Interact_TeleportMachine,"Станция\ телепорта",#20250924065517,Default
UI_Interact_FixTeleportMachine,"Починить\ телепорт",#20250924065517,Default
UI_Interact_Open,Открыть,#20250924065517,Default
UI_Interact_Skill,"Улучшение\ навыков",#20250924065517,Default
UI_Interact_DeathLottery,"Лотерея\ смерти",#20250924065517,Default
UI_Interact_UnlockFormula,"Регистрация\ инструкции",#20250924065517,Default
UI_Interact_PhysicalTraining,"Физическая\ подготовка",#20250924065517,Default
UI_Interact_Read,Читать,#20250924065517,Default
UI_LootBox_Open,Открыть,#20250924065517,Default
UI_LootBox_CarDoor,"Дверь\ машины",#20250924065517,Default
UI_Interact_GoDown,Выйти,#20250924065517,Default
UI_Interact_GoUp,Сесть,#20250924065517,Default
UI_Interact_UnlockBlueprint,"Исследование\ чертежей",#20250924065517,Default
UI_Interact_MiningMachine,"Машина\ для\ майнинга",#20250924065517,Default
UI_Interact_BlackMarketDemands,"Просмотр\ заказов",#20250924065517,Default
UI_Interact_BlackMarketSupply,"Поставки\ с\ черного\ рынка",#20250924065517,Default
UI_Interact_Sample,"Собрать\ образцы",#20250924065517,Default
UI_Interact_Hide,Разместить,#20250924065517,Default
UI_Interact_WishList,"Добавить\ в\ список\ желаний",#20250924065517,Default
UI_Interact_Move,Переместить,#20250924065517,Default
Item_Character,Тело,#20250924065517,Default
Item_0_MeleeWeapon_Template,"Разделочный\ нож",#20250924065517,Default
Item_0_MeleeWeapon_Template_Desc,"Прочный\ нож,\ не\ особо\ острый\.",#20250924065517,Default
Item_ArmorLV3,"Бронежилет,\ ур\.\ 3",#20250924065517,Default
Item_Gem,"Золотая\ звезда",#20250924065517,Default
Item_Gem_Desc,"Золотая\ звезда\ из\ загадочного\ вещества\.\ Увеличивает\ урон\ оружия\ ближнего\ боя\.",#20250924065517,Default
Item_1_Rifle-A_template,GunTemplate,#20250924065517,Default
Item_S_MMG_Lv_1,"Низкокачественный\ ротный\ пулемет",#20250924065517,Default
Item_S_MMG_Lv_1_Desc,"Обычный\ пистолет-пулемёт\.",#20250924065517,Default
Item_BatteryR6,"Батарейка\ R6",#20250924065517,Default
Item_BatteryR6_Desc,"Батарейка,\ широко\ используемая\ в\ различных\ электроприборах\.",#20250924065517,Default
Item_Shot_Hand_Lv_1,"Низкокачественное\ самодельное\ ружье",#20250924065517,Default
Item_Shot_Hand_Lv_1_Desc,"Дробовик\ с\ низкой\ устойчивостью\.",#20250924065517,Default
Item_Bandage,Бинт,#20250924065517,Default
Item_Bandage_Desc,"Останавливает\ кровотечение\ и\ восстанавливает\ небольшое\ количество\ ОЗ\.",#20250924065517,Default
Item_BatteryPP3,"Батарейка\ PP3",#20250924065517,Default
Item_BatteryPP3_Desc,"Часто\ используется\ в\ детекторах\ дыма,\ игрушках\ с\ дистанционным\ управлением\ и\ как\ резервная\ батарея\ для\ часов\.",#20250924065517,Default
Item_BeanCan,"Консервированная\ фасоль",#20250924065517,Default
Item_BeanCan_Desc,"Банка\ консервированной\ фасоли\.",#20250924065517,Default
Item_Biscuit,Крекеры,#20250924065517,Default
Item_Biscuit_Desc,"Пачка\ крекеров\.",#20250924065517,Default
Item_Cola,Кола,#20250924065517,Default
Item_Cola_Desc,"Сладкая\ кола\ для\ настоящего\ освежения",#20250924065517,Default
Item_FirstAidKit_L,"Большая\ аптечка",#20250924065517,Default
Item_FirstAidKit_L_Desc,"Восстанавливает\ большое\ количество\ ОЗ",#20250924065517,Default
Item_FirstAidKit_M,Аптечка,#20250924065517,Default
Item_FirstAidKit_M_Desc,"Восстанавливает\ ОЗ\.",#20250924065517,Default
Item_FirstAidKit_S,"Малая\ аптечка",#20250924065517,Default
Item_FirstAidKit_S_Desc,"Восстанавливает\ небольшое\ количество\ ОЗ\.",#20250924065517,Default
Item_TunaCan_1,"Тунец\ в\ собственном\ соку",#20250924065517,Default
Item_TunaCan_1_Desc,"Банка\ тунца\ в\ собственном\ соку\.",#20250924065517,Default
Item_TunaCan_2,"Тунец\ в\ масле",#20250924065517,Default
