key,value,version,sheet
Building_FoodTable_Desc,吃东西用的。,#20250509101843,Buildings
Building_QuestGiver,任务板,#20250509101843,Buildings
Building_QuestGiver_Desc,成为雇佣兵，完成任务，获得奖励。,#20250509101843,Buildings
MerchantName_Merchant_Equipment,装备商人,#20250509101843,Buildings
MerchantName_Merchant_Weapon,武器商人,#20250509101843,Buildings
MerchantName_Merchant_Normal,售货机,#20250509101843,Buildings
Character_Jeff,杰夫,#20250509101843,Characters
Character_Orange,橘子,#20250509101843,Characters
Character_Xavier,老吴,#20250509101843,Characters
Character_Bob,鲍勃,#20250509101843,Characters
Character_Mud,泥巴,#20250509101843,Characters
Character_Heart7,红7,#20250509101843,Characters
Character_DemoTrophy,纪念奖杯,#20250912064413,Characters
Cname_Wolf,狼,#20250509101843,Characters
Cname_ShortEagle,矮鸭,#20250509101843,Characters
Cname_UltraMan,光之男,#20250509101843,Characters
Cname_CrazyRob,失控机械蜘蛛,#20250509101843,Characters
Cname_Scav,拾荒者,#20250509101843,Characters
Cname_Usec,雇佣兵,#20250509101843,Characters
Cname_RobSpider,机械蜘蛛,#20250509101843,Characters
Cname_ScavRage,暴走拾荒者,#20250509101843,Characters
Cname_Boss_Sniper,劳登,#20250509101843,Characters
Cname_SpeedyChild,急速团成员,#20250509101843,Characters
Cname_Speedy,急速团长,#20250509101843,Characters
language_name,简体中文,#20250509101843,Default
QuestGiver_Jeff,杰夫,#20250509101843,Default
Mirror,梦,#20250509101843,Default
UI_CustomFace_Main_Title,首,#20250509101843,Default
UI_CustomFace_Eyes_Title,眼,#20250509101843,Default
UI_CustomFace_Hair_Title,冠,#20250509101843,Default
UI_CustomFace_Mouth_Title,喙,#20250509101843,Default
UI_CustomFace_Tail_Title,尾,#20250509101843,Default
UI_CustomFace_EyesBrown_Title,眉,#20250509101843,Default
UI_CustomFace_SkinColor,肤色,#20250509101843,Default
UI_CustomFace_HeadSize,头大小,#20250509101843,Default
UI_CustomFace_HeadHeight,头高低,#20250509101843,Default
UI_CustomFace_HeadRoundness,圆脑袋,#20250509101843,Default
UI_CustomFace_HairType,冠类型,#20250521035941,Default
UI_CustomFace_HairColor,冠颜色,#20250521035958,Default
UI_CustomFace_EyeType,眼类型,#20250509101843,Default
UI_CustomFace_EyeColor,眼色,#20250509101843,Default
UI_CustomFace_EyeSpace,眼间距,#20250509101843,Default
UI_CustomFace_EyeHeight,眼高低,#20250509101843,Default
UI_CustomFace_EyeSize,眼大小,#20250509101843,Default
UI_CustomFace_EyeRotate,眼睛旋转,#20250509101843,Default
UI_CustomFace_EyebrowType,眉类型,#20250509101843,Default
UI_CustomFace_EyebrowColor,眉颜色,#20250509101843,Default
UI_CustomFace_EyebrowSpace,眉间距,#20250509101843,Default
UI_CustomFace_EyebrowHeight,眉高低,#20250509101843,Default
UI_CustomFace_EyebrowSize,眉大小,#20250509101843,Default
UI_CustomFace_EyebrowRotate,眉旋转,#20250509101843,Default
UI_CustomFace_MouthType,喙类型,#20250509101843,Default
UI_CustomFace_MouthColor,喙颜色,#20250509101843,Default
UI_CustomFace_MouthSize,喙大小,#20250509101843,Default
UI_CustomFace_MouthHeight,喙高低,#20250509101843,Default
UI_CustomFace_MouthOffset,喙歪了,#20250509101843,Default
UI_CustomFace_MouthRotate,喙旋转,#20250509101843,Default
UI_CustomFace_TailType,尾类型,#20250509101843,Default
UI_CustomFace_TailColor,尾颜色,#20250509101843,Default
UI_CustomFace_TailSize,尾大小,#20250509101843,Default
Notify_Stucked,从这一侧无法打开。,#20250509101843,Default
Notify_Removed,障碍物被移除了,#20250509101843,Default
Building_MedicStation_Desc,可以制作一些医疗用品。,#20250509101843,Default
Building_MedicStation,医疗站,#20250509101843,Default
UI_LootBox_Totem,获得馈赠,#20250509101843,Default
Location_GroundZero_CaveEntry,山洞入口,#20250509101843,Default
Level_Unfinished,尚未开放,#20250509101843,Default
Building_Gem,健身房,#20250509101843,Default
Building_Gem_Desc,锻炼肉体和头脑的地方...啊？,#20250509101843,Default
UI_LootBox_Explor,资料箱,#20250509101843,Default
UI_Sort,整理,#20250509101843,Default
Building_TeleportMachine,传送装置,#20250509101843,Default
Building_TeleportMachine_Desc,可以让你从更多地方出发。,#20250509101843,Default
Location_NorthMountain,北山,#20250509101843,Default
Location_GroundZero_RoadCap,公路营地,#20250509101843,Default
Notification_ManHoleBlocked,下水井盖似乎被压住了。,#20250509101843,Default
UI_Interact_Tomb,遗失物,#20250509101843,Default
MapElement_Exit,撤离点,#20250509101843,Default
Notify_SpiderSpawn,快天黑了，蜘蛛出来觅食了。,#20250509101843,Default
Building_MiningMachine,比特币矿机,#20250509101843,Default
Building_MiningMachine_Desc,挖矿，懂得都懂。,#20250509101843,Default
Buff_InjectorMaxWeight,负重提升,#20250509101843,Default
Buff_InjectorMaxWeight_Desc,提高负重上限,#20250523034415,Default
BitcoinMiner_Inventory,提取位（不要在此处存放物品）,#20250509101843,Default
Usage_HealValue,治疗生命值,#20250509101843,Default
Usage_Durability,消耗,#20250509101843,Default
Usage_Energy,能量,#20250509101843,Default
Usage_Water,水分,#20250509101843,Default
Location_GroundZero_MiddleMountain,矮山,#20250509101843,Default
Usage_SpawnEgg_Jinitaimei,？？？,#20250509101843,Default
Usage_DeadByChance,有一定概率直接嘎,#20250509101843,Default
Usage_DeadByChance_PopText,嗯？,#20250509101843,Default
Rule_ExtraHard,极限,#20250724081110,Default
Rule_ExtraEasy,搜刮,#20250724073837,Default
Rule_ExtraEasy_Desc,适合喜欢专注搜刮体验的玩家游玩，战斗强度最小化。\n敌人对你造成40%伤害。\n敌人血量为40%。\n极低的后坐力。\n敌人反应很慢。\n,#20250927020425,Default
Rule_ExtraHard_Desc,想挑战极限？\n敌人对你造成150%的伤害。\n装备丢失后将无法找回。,#20250927061003,Default
DifficultySelection_Desc_PlaceHolder,请选择难度,#20250509101843,Default
Tips_0,出血了的话，可以使用止血绷带止血。,#20250509101843,Default
Tips_1,经常能遇到的物资，不如把它卖了。,#20250509101843,Default
Tips_2,枪械耐久低于50%，伤害和散布都会受到影响。,#20250523001313,Default
Tips_3,被命中时会产生疼痛效果，消耗耐力并短暂减速。止痛药可以抵消这个影响。,#20250509101843,Default
Tips_4,持枪时，按T键，可以更换子弹类型。,#20250509101843,Default
Tips_5,在背包界面，将配件拖到武器上即可快速安装，不过要注意是否匹配。,#20250509101843,Default
Tips_6,近战敌人闪红光时，就是你翻滚的时机。,#20250509101843,Default
Tips_7,手持武器时，你的移动速度会受到影响。,#20250509101843,Default
Location_HiddenWarehouse_Warehouse,西厂区,#20250509101843,Default
Location_HiddenWarehouse_Center,农舍,#20250509101843,Default
Location_HiddenWarehouse_RoadEntry,东路口营地,#20250509101843,Default
Cellar,地窖,#20250509101843,Default
Building_BlackMarket,黑市联络点,#20250509101843,Default
Building_BlackMarket_Desc,连接黑市网络，进行一些有价格浮动的交易。,#20250509101843,Default
Location_HiddenWarehouse_Valley,沟壑,#20250509101843,Default
Building_DemoTrophy,纪念奖杯,#20250912033349,Default
Building_DemoTrophy_Desc,通关纪念。,#20250912033357,Default
Endowmment_None,打工鸭,#20250509101843,Default
Endowmment_None_Desc,特点是没有特点，非常均衡。,#20250509101843,Default
Endowmment_Surviver,生存者,#20250509101843,Default
Endowmment_Surviver_Desc,身体强健，抗揍，但腿跟脑子一样不太好使。,#20250509101843,Default
Endowmment_Porter,搬运者,#20250509101843,Default
Endowmment_Porter_Desc,看似瘦弱，但扛起东西来毫不逊色。,#20250509101843,Default
Endowmment_Berserker,狂战士,#20250509101843,Default
Endowmment_Berserker_Desc,那肯定得用近战武器，枪是什么？不太会用。,#20250509101843,Default
Endowmment_Marksman,枪手,#20250509101843,Default
Endowmment_Marksman_Desc,爱打枪，打枪就远远的打。,#20250509101843,Default
HBAOSettings_Off,关闭,#20250509101843,Default
HBAOSettings_Low,低,#20250509101843,Default
HBAOSettings_Normal,中,#20250509101843,Default
HBAOSettings_High,高,#20250509101843,Default
GrassOptions_Off,关闭,#20250509101843,Default
GrassOptions_Low,低,#20250509101843,Default
GrassOptions_Normal,中,#20250509101843,Default
GrassOptions_High,高,#20250509101843,Default
GrassOptions_On,打开,#20250509101843,Default
Notification_RedBag,得到了：,#20250509101843,Default
RunInputMode_Hold,按住,#20250509101843,Default
RunInputMode_Switch,切换,#20250509101843,Default
Test,设置版本测试,#20250509101843,Default
Indicator_PutAway,收起武器,#20250509102009,Default
UI_RequireItem,需要:,#20250509102009,Default
Tag_DontDropOnDeadInSlot,绑定装备,#20250509102009,Default
Tag_DontDropOnDeadInSlot_Desc,装备在身上时，不会掉落。,#20250509102009,Default
UI_Interact_Carry,搬起,#20250509102009,Default
Inventory_PlaceHolder,什么也没有...,#20250509102009,Default
ItemFilter_All,全部,#20250509102009,Default
ItemFilter_Weapon,武器,#20250509102009,Default
ItemFilter_Bullet,弹药,#20250509102009,Default
ItemFilter_Armor,护甲,#20250509102009,Default
ItemFilter_Helmet,头盔,#20250509102009,Default
ItemFilter_Backpack,背包,#20250509102009,Default
ItemFilter_Totem,图腾,#20250509102009,Default
ItemFilter_Medic,药品,#20250509102009,Default
ItemFilter_Food,食物,#20250509102009,Default
Base_Intro_0,嘿!你终于睡醒了！,#20250509101843,Dialogues
Base_Intro_1,刚来基地，有些事情我要先说明一下。,#20250509101843,Dialogues
Base_Intro_2,分工的话，我来处理后勤事务，外面的事情就拜托你了。,#20250509101843,Dialogues
Base_Intro_3,这里是仓库，你捡回来的东西都可在这存起来。,#20250509101843,Dialogues
Base_Intro_4,这里是建造面板，你可以在这里建造设施，或者拆除他们。,#20250509101843,Dialogues
Base_Intro_5,这个是售货机，商品种类不多。你如果有不想要的东西，也可以直接卖给它。,#20250509101843,Dialogues
Base_Intro_6,这里就是地堡的出口，你得从这里出发。,#20250509101843,Dialogues
Base_Intro_7,咱现在没什么家底，所以你要多搞些东西回来。,#20250509101843,Dialogues
Base_Intro_8,出门之前，别忘了我这里有任务交给你。,#20250509101843,Dialogues
Dialogue_Quest_8_Build1_0,饥饿在塔...,#20250509101843,Dialogues
Dialogue_Quest_8_Build1_1,饥饿在鸭科夫是一件非常危险得事。,#20250509101843,Dialogues
Dialogue_Quest_8_Build1_2,你要时刻关注你得能量和水分。,#20250509101843,Dialogues
Dialogue_Quest_8_Build1_3,你得去看看哪里能找到食物，主要是我也有点饿了。,#20250509101843,Dialogues
Prologue_CustomFace_0,哈喽！,#20250509101843,Dialogues
Prologue_CustomFace_1,这里是梦！,#20250509101843,Dialogues
Prologue_CustomFace_2,还记得自己长什么样子吗？,#20250509101843,Dialogues
Prologue_CustomFace_3,来这里！,#20250509101843,Dialogues
Prologue_AirWall_0,别乱逛！梦里到处都是空气墙！,#20250509101843,Dialogues
Prologue_AirWall_1,小心空气墙！,#20250509101843,Dialogues
Prologue_Dream_Door_0,什么玩意。,#20250509101843,Dialogues
Prologue_Dream_Door_1,好了！你可以醒了。,#20250509101843,Dialogues
Prologue_Dream_Door_2,从这醒过来！,#20250509101843,Dialogues
Dialogue_bunkerDoor_Welcome,回来啦,#20250509101843,Dialogues
Dialogue_bunkerDoor_Leave,差不多就回来,#20250509101843,Dialogues
Base_Intro_9,这个是...你就叫他强化机吧。,#20250509101843,Dialogues
Base_Intro_10,只要找到对应的材料，就可以用它加强你的能力。,#20250509101843,Dialogues
Base_Intro_11,可能也要付出一点点的代价。,#20250509101843,Dialogues
GroundZero_Intro_0,嘿！等一下！,#20250509101843,Dialogues
GroundZero_Intro_1,附近就有敌人，对付这些成群的红鸭子，近战武器更好用，如果你已经学会了翻滚的话，就更简单了。,#20250531042115,Dialogues
GroundZero_Intro_2,如果要回来的话，从这里就能直接回到地堡。,#20250509101843,Dialogues
GroundZero_Intro_3,当然，如果你走得比较远，从这种冒着绿烟的地方也能回来。,#20250509101843,Dialogues
GroundZero_Intro_4,这里给你准备了一根木棍，拿着用来防身吧。总比没有好是吧？,#20250509101843,Dialogues
GroundZero_Intro_5,行了，快出发吧！,#20250509101843,Dialogues
CutScene_MudFirstMeet_0,什么人？,#20250509101843,Dialogues
CutScene_MudFirstMeet_1,嗯......,#20250509101843,Dialogues
CutScene_MudFirstMeet_2,我看你骨骼惊奇。不如跟我锻体术吧。,#20250509101843,Dialogues
CutScene_MudFirstMeet_3,锻体术不只能够强身健体，还能让你更聪明！,#20250509101843,Dialogues
CutScene_MudFirstMeet_4,过来！为师要给你第一个考验了！,#20250509101843,Dialogues
Dialogue_Quest_36_Health1_0,锻体术，顾名思义，营养最重要！,#20250509101843,Dialogues
Dialogue_Quest_36_Health1_1,为师的第一个任务是，找一个鸭蛋回来！,#20250912061347,Dialogues
Dialogue_Quest_36_Health1_2,一边深蹲一边找！去吧！,#20250509101843,Dialogues
Dialogue_Quest_36_Health1_3,记住，自律使你自由！,#20250509101843,Dialogues
Dialogue_Quest_36_Health2_0,咳......,#20250509101843,Dialogues
Dialogue_Quest_36_Health2_1,光吃蛋白质果然还是不够啊...,#20250509101843,Dialogues
Dialogue_Quest_36_Health2_2,碳水也很重要！,#20250509101843,Dialogues
Dialogue_Quest_36_Health2_3,去！给为师找块饼干回来！,#20250912061438,Dialogues
Dialogue_Quest_36_Health2_4,用跑的！,#20250509101843,Dialogues
Dialogue_Quest_38_Health3_0,不错不错！,#20250509101843,Dialogues
Dialogue_Quest_38_Health3_1,但还是感觉少了点啥。,#20250509101843,Dialogues
Dialogue_Quest_38_Health3_2,正所谓，饭后一支...咳咳...,#20250509101843,Dialogues
Dialogue_Quest_38_Health3_3,去，给为师找一包烟来！这是最后一个考验！,#20250509101843,Dialogues
Dialogue_Quest_39_BuildGem_0,很好，你顺利的通过了我的考验。,#20250509101843,Dialogues
Dialogue_Quest_39_BuildGem_1,我决定以后就住你家了。,#20250509101843,Dialogues
Dialogue_Quest_39_BuildGem_2,等你在住处造好健身房，为师就搬进去。,#20250509101843,Dialogues
Base_Intro_Heart7_0,真是一失足成千古恨啊...,#20250509101843,Dialogues
Base_Intro_Heart7_1,你的东西，全丢里面了吧？,#20250509101843,Dialogues
Base_Intro_Heart7_2,其实，你可以下一次自己去把它们捡回来,#20250509101843,Dialogues
Base_Intro_Heart7_3,但时间不等人啊...,#20250509101843,Dialogues
Dialogue_Roadsign_Dash,前有恶鸟，空格翻滚。,#20250509101843,Dialogues
Dialogue_Niganma,你干嘛~嗨嗨哟~,#20250509101843,Dialogues
FirstFarm_0,你竟然真的来了！,#20250509101843,Dialogues
FirstFarm_1,这张地图还在建设中！建议你回到零号区游玩。,#20250509101843,Dialogues
FirstFarm_2,农场镇这张地图充满了BUG和错误，你会被一些问题卡住不能动弹。,#20250509101843,Dialogues
FirstFarm_3,如果非要玩的话，一旦遇到卡住的问题，建议重新进入游戏来解决问题。,#20250509101843,Dialogues
FirstFarm_4,总之，感谢你的游玩！,#20250509101843,Dialogues
quak_Alert,！,#20250509101843,Dialogues
Quak_Suspicion,?,#20250509101843,Dialogues
Dialogue_SpawnEgg,呕,#20250509101843,Dialogues
Dialogue_Kun_NotRight,你终究不是梦里的他。,#20250509101843,Dialogues
Dialogue_Kun_OnlyFace,你竟有三分似他，可你依然不是梦里的他。,#20250509101843,Dialogues
Dialogue_Kun_OnlyCloth,空有这身皮，你也不是他。,#20250509101843,Dialogues
Dialogue_Kun_AllRight,鸡哥！是你吗！,#20250509101843,Dialogues
PopText_Reloading,换弹！,#20250509101843,Dialogues
UI_Interact,交互,#20250509101843,Interact
UI_Interact_Modify,改装,#20250509101843,Interact
UI_Interact_Repair,维修,#20250509101843,Interact
UI_Interact_OpenStorage,打开仓库,#20250509101843,Interact
UI_Interact_Expansion,扩容,#20250509101843,Interact
UI_Interact_Quest,任务,#20250509101843,Interact
UI_Interact_Develope,科技研发,#20250509101843,Interact
UI_Interact_BPDevelope,蓝图研发,#20250509101843,Interact
UI_Interact_Download,下载资料,#20250509101843,Interact
UI_Interact_CheckPower,检查电源,#20250509101843,Interact
UI_Interact_Go,出发,#20250509101843,Interact
UI_Interact_ExitBunker,离开地堡,#20250509101843,Interact
UI_Interact_EnterBunker,进入地堡,#20250509101843,Interact
UI_Interact_Build,建造,#20250509101843,Interact
UI_Interact_Fix,修理,#20250509101843,Interact
UI_WeakUp,醒过来,#20250509101843,Interact
UI_Interact_RememberFace,我长啥样？,#20250509101843,Interact
UI_GoToBed,重新捏脸,#20250724081547,Interact
UI_Interact_Remove,移除,#20250509101843,Interact
UI_Interact_Handover,交付,#20250509101843,Interact
UI_Interact_Cloth,衣服,#20250509101843,Interact
UI_Interact_Sacrifice,献上,#20250509101843,Interact
UI_Interact_TeleportMachine,传送台,#20250509101843,Interact
UI_Interact_FixTeleportMachine,修理传送装置,#20250509101843,Interact
UI_Interact_Open,打开,#20250509101843,Interact
UI_Interact_Skill,技能强化,#20250523072615,Interact
UI_Interact_DeathLottery,失物招抽,#20250509101843,Interact
UI_Interact_UnlockFormula,配方录入,#20250815113349,Interact
UI_Interact_PhysicalTraining,锻炼身体,#20250509101843,Interact
UI_Interact_Read,阅读,#20250509101843,Interact
UI_LootBox_Open,打开,#20250509101843,Interact
UI_LootBox_CarDoor,车门,#20250509101843,Interact
UI_Interact_GoDown,下去,#20250509101843,Interact
UI_Interact_GoUp,上去,#20250509101843,Interact
UI_Interact_UnlockBlueprint,蓝图研究,#20250509101843,Interact
UI_Interact_MiningMachine,矿机,#20250509101843,Interact
UI_Interact_BlackMarketDemands,浏览订单,#20250509101843,Interact
UI_Interact_BlackMarketSupply,购买黑货,#20250509101843,Interact
UI_Interact_Sample,采集样本,#20250509101843,Interact
UI_Interact_Hide,放置,#20250509101843,Interact
UI_Interact_WishList,添加愿望单,#20250509101844,Interact
UI_Interact_Move,移动,#20250509101844,Interact
Item_Character,躯壳,#20250509101844,Items
Item_Character_Desc,灵魂的载体。,#20250919073540,Items
Item_0_MeleeWeapon_Template,切肉刀,#20250509101844,Items
Item_0_MeleeWeapon_Template_Desc,看起来很粗犷的刀，不是很锋利。,#20250509101844,Items
Item_ArmorLV3,三级防弹衣,#20250509101844,Items
Item_ArmorLV3_Desc,三级防弹衣，在某些时候能够保住你的小命。,#20250903034230,Items
Item_Gem,金色五角星,#20250509101844,Items
Item_Gem_Desc,神秘物质构成的金色五角星。增加近战武器攻击力。,#20250509101844,Items
Item_1_Rifle-A_template,GunTemplate,#20250509101844,Items
Item_1_Rifle-A_template_Desc,\?,#20250919030541,Items
Item_S_MMG_Lv_1,"MMG 劣质",#20250509101844,Items
Item_S_MMG_Lv_1_Desc,一把普通的微型冲锋枪。,#20250509101844,Items
Item_BatteryR6,R6电池,#20250509101844,Items
Item_BatteryR6_Desc,在各种用电器中被广泛使用的电池。,#20250509101844,Items
Item_Shot_Hand_Lv_1,"土制猎枪 劣质",#20250509101844,Items
Item_Shot_Hand_Lv_1_Desc,稳定性较差的霰弹枪。,#20250509101844,Items
Item_Bandage,止血绷带,#20250509101844,Items
Item_Bandage_Desc,"可以止血,并回复微少生命值。",#20250509101844,Items
Item_BatteryPP3,PP3电池,#20250509101844,Items
Item_BatteryPP3_Desc,通常用于烟雾探测器、遥控玩具发射器以及作为闹钟的后备电池。,#20250509101844,Items
Item_BeanCan,焗豆罐头,#20250509101844,Items
Item_BeanCan_Desc,焗豆罐头。,#20250509101844,Items
Item_Biscuit,苏打饼干,#20250509101844,Items
Item_Biscuit_Desc,一摞苏打饼干。,#20250509101844,Items
Item_Cola,可乐,#20250509101844,Items
Item_Cola_Desc,有糖的可乐才有灵魂。,#20250509101844,Items
Item_FirstAidKit_L,大急救箱,#20250509101844,Items
Item_FirstAidKit_L_Desc,可以恢复大量生命值。,#20250509101844,Items
Item_FirstAidKit_M,急救箱,#20250509101844,Items
Item_FirstAidKit_M_Desc,可以恢复生命值。,#20250509101844,Items
Item_FirstAidKit_S,小急救箱,#20250509101844,Items
Item_FirstAidKit_S_Desc,可以恢复少量生命值。,#20250509101844,Items
Item_TunaCan_1,水浸金枪鱼罐头,#20250509101844,Items
Item_TunaCan_1_Desc,水浸金枪鱼罐头。,#20250509101844,Items
Item_TunaCan_2,油浸金枪鱼罐头,#20250509101844,Items
Item_TunaCan_2_Desc,油浸金枪鱼罐头。,#20250509101844,Items
Item_Aspirin,阿司匹林,#20250509101844,Items
Item_Aspirin_Desc,小剂量药品，回复血量，并提供镇痛效果。,#20250509101844,Items
Item_Bleach,漂白剂,#20250509101844,Items
Item_Bleach_Desc,一壶漂白剂。,#20250509101844,Items
Item_Cigarette,红条香烟,#20250509101844,Items
Item_Cigarette_Desc,一盒普通的香烟。,#20250509101844,Items
Item_Dynamite,管状炸弹,#20250509101844,Items
Item_Dynamite_Desc,一颗管状炸弹。,#20250509101844,Items
Item_DynamiteMultiple,集束管状炸弹,#20250509101844,Items
Item_DynamiteMultiple_Desc,一束管状炸弹。,#20250509101844,Items
Item_Flashlight,手电,#20250509101844,Items
Item_Flashlight_Desc,一只手电筒。,#20250509101844,Items
Item_GasMask_01,防毒面具,#20250509101844,Items
Item_GasMask_01_Desc,普通的防毒面具。,#20250509101844,Items
Item_Goggle,滑雪镜,#20250509101844,Items
Item_Goggle_Desc,滑雪眼镜。,#20250509101844,Items
Item_Nail,钉子,#20250509101844,Items
Item_Nail_Desc,钉子。,#20250509101844,Items
Item_Vodka,伏特加,#20250509101844,Items
Item_Vodka_Desc,"喝了会开心,然后脱水。",#20250509101844,Items
Item_WD40,MD40,#20250509101844,Items
Item_WD40_Desc,一瓶MD40除锈剂。,#20250509101844,Items
Item_Wrench,扳手,#20250509101844,Items
Item_Wrench_Desc,一个扳手。,#20250509101844,Items
Item_ArmorLV1,一级防弹衣,#20250509101844,Items
Item_ArmorLV1_Desc,比纸还薄，能挡一发水弹枪。,#20250509101844,Items
Item_ArmorLV2,二级防弹衣,#20250509101844,Items
Item_ArmorLV2_Desc,看起来很专业，能够提供心理层面的鼓励。,#20250509101844,Items
Item_ArmorLV4,四级防弹衣,#20250509101844,Items
Item_ArmorLV4_Desc,有真正的防弹性能，可靠之选。,#20250509101844,Items
Item_ArmorLV5,五级防弹衣,#20250509101844,Items
Item_ArmorLV5_Desc,提供终极的防护，子弹打在身上就像洒洒水。,#20250509101844,Items
Item_BackpackLV1,装饰包,#20250509101844,Items
Item_BackpackLV1_Desc,也就能装点口红化妆品啥的。,#20250509101844,Items
Item_BackpackLV2,小学背包,#20250509101844,Items
Item_BackpackLV2_Desc,能装很多的作业本。,#20250509101844,Items
Item_BackpackLV3,旅行包,#20250509101844,Items
Item_BackpackLV3_Desc,多功能用途背包，旅行首选。,#20250509101844,Items
Item_BackpackLV4,生存者背包,#20250509101844,Items
Item_BackpackLV4_Desc,杀哥联名，户外生存必备。,#20250509101844,Items
Item_BackpackLV5,行军背包MAX,#20250509101844,Items
Item_BackpackLV5_Desc,使用蓝胖子口袋内衬同款材料，非常能装。,#20250509101844,Items
Item_HelmatLV1,摩托头盔,#20250509101844,Items
Item_HelmatLV1_Desc,晶莹剔透，吹弹可破。,#20250509101844,Items
Item_HelmatLV2,老钢盔,#20250509101844,Items
Item_HelmatLV2_Desc,没怎么保养的头盔，爷爷传下来的。里面有个洞。,#20250509101844,Items
Item_HelmatLV3,特警头盔,#20250509101844,Items
Item_HelmatLV3_Desc,具有初级的防弹性能。,#20250509101844,Items
Item_HelmatLV4,SightPRO头盔,#20250509101844,Items
Item_HelmatLV4_Desc,具有AR+VR功能，飞过来的子弹可能会眩晕从而打偏。,#20250509101844,Items
Item_HelmatLV5,SCIFI面罩,#20250509101844,Items
Item_HelmatLV5_Desc,给予头部全方位的防护，科幻造型，非常的拉风。,#20250509101844,Items
Item_HelmatLV6,神之电焊头,#20250509101844,Items
Item_HelmatLV6_Desc,古希腊掌管头盔的神打造，子弹看了会吓软。,#20250509101844,Items
Item_Wrench02,汽车扳手,#20250509101844,Items
Item_Wrench02_Desc,更好用的扳手。,#20250509101844,Items
Item_ContinerL,大扩容箱,#20250509101844,Items
Item_ContinerL_Desc,大型扩容箱，可用作扩展藏身处。重到拿不动。,#20250509101844,Items
Item_ContinerM,中扩容箱,#20250509101844,Items
Item_ContinerM_Desc,中型扩容箱，可用作扩展藏身处。很重。,#20250509101844,Items
Item_ContinerS,小扩容箱,#20250509101844,Items
Item_ContinerS_Desc,小型扩容箱，可用作扩展藏身处。,#20250509101844,Items
