key,value,version,sheet
UI_CustomFace_EyeSize,Tamaño,#20250924065516,Default
UI_CustomFace_EyeRotate,Rotar,#20250924065516,Default
UI_CustomFace_EyebrowType,Estilo,#20250924065516,Default
UI_CustomFace_EyebrowColor,Color,#20250924065516,Default
UI_CustomFace_EyebrowSpace,Separación,#20250924065516,Default
UI_CustomFace_EyebrowHeight,Altura,#20250924065516,Default
UI_CustomFace_EyebrowSize,Tamaño,#20250924065516,Default
UI_CustomFace_EyebrowRotate,Rotar,#20250924065516,Default
UI_CustomFace_MouthType,Estilo,#20250924065516,Default
UI_CustomFace_MouthColor,Color,#20250924065516,Default
UI_CustomFace_MouthSize,Tamaño,#20250924065516,Default
UI_CustomFace_MouthHeight,Altura,#20250924065516,Default
UI_CustomFace_MouthOffset,Desplazar,#20250924065516,Default
UI_CustomFace_MouthRotate,Rotar,#20250924065516,Default
UI_CustomFace_TailType,Estilo,#20250924065516,Default
UI_CustomFace_TailColor,Color,#20250924065516,Default
UI_CustomFace_TailSize,Tamaño,#20250924065516,Default
Notify_Stucked,"No\ se\ puede\ abrir\ desde\ este\ lado\.",#20250924065516,Default
Notify_Removed,"El\ obstáculo\ ha\ sido\ removido\.",#20250924065516,Default
Building_MedicStation_Desc,"Puedes\ fabricar\ algunos\ suministros\ médicos\.",#20250924065516,Default
Building_MedicStation,"Estación\ médica",#20250924065516,Default
UI_LootBox_Totem,"Reclamar\ recompensas",#20250924065516,Default
Location_GroundZero_CaveEntry,"Entrada\ a\ la\ cueva",#20250924065516,Default
Level_Unfinished,"Aún\ no\ disponible",#20250924065516,Default
Building_Gem,Gimnasio,#20250924065516,Default
Building_Gem_Desc,"Un\ lugar\ para\ entrenar\ tu\ cuerpo\ y\ mente\.\.\.\ ¿eh\?",#20250924065516,Default
UI_LootBox_Explor,"Caja\ de\ datos",#20250924065516,Default
UI_Sort,Ordenar,#20250924065516,Default
Building_TeleportMachine,Teletransportador,#20250924065516,Default
Building_TeleportMachine_Desc,"Te\ permite\ partir\ desde\ más\ ubicaciones\.",#20250924065516,Default
Location_NorthMountain,"Montaña\ norte",#20250924065516,Default
Location_GroundZero_RoadCap,"Campamento\ del\ camino",#20250924065516,Default
Notification_ManHoleBlocked,"La\ tapa\ de\ la\ alcantarilla\ parece\ estar\ atascada\.",#20250924065516,Default
UI_Interact_Tomb,"Objetos\ perdidos",#20250924065516,Default
MapElement_Exit,"Punto\ de\ extracción",#20250924065516,Default
Notify_SpiderSpawn,"Está\ anocheciendo\.\ Las\ arañas\ están\ saliendo\ a\ cazar\.",#20250924065516,Default
Building_MiningMachine,"Minero\ de\ Bitcoin",#20250924065516,Default
Building_MiningMachine_Desc,"Minando\.\ Si\ entiendes\ lo\ que\ digo\.",#20250924065516,Default
Buff_InjectorMaxWeight,"Aumento\ de\ capacidad\ de\ carga",#20250924065516,Default
Buff_InjectorMaxWeight_Desc,"Aumenta\ la\ capacidad\ de\ carga\ máxima",#20250924065516,Default
BitcoinMiner_Inventory,"Sitio\ de\ minería\ \(No\ almacenes\ objetos\ aquí\)",#20250924065516,Default
Usage_HealValue,"Curar\ PS",#20250924065516,Default
Usage_Durability,Consumo,#20250924065516,Default
Usage_Energy,Energía,#20250924065516,Default
Usage_Water,Hidratación,#20250924065516,Default
Location_GroundZero_MiddleMountain,"Montaña\ pequeña",#20250924065516,Default
Usage_SpawnEgg_Jinitaimei,¿\?¿\?¿\?,#20250924065516,Default
Usage_DeadByChance,"Probabilidad\ de\ muerte\ instantánea\.",#20250924065516,Default
Usage_DeadByChance_PopText,¿Hmm\?,#20250924065516,Default
Rule_ExtraHard,Extremo,#20250924065516,Default
Rule_ExtraEasy,"Buscar\ recursos",#20250924065516,Default
Rule_ExtraEasy_Desc,"Para\ los\ jugadores\ que\ prefieren\ buscar\ recursos\ en\ vez\ de\ combatir\.\nLos\ enemigos\ causan\ un\ 40\ %\ de\ DÑO\.\nLos\ enemigos\ tienen\ un\ 40\ %\ de\ sus\ PS\.\nMuy\ poco\ retroceso\.\nLa\ velocidad\ de\ reacción\ de\ los\ enemigos\ es\ muy\ baja\.\n",#20251011093920,Default
Rule_ExtraHard_Desc,"¿Quieres\ probar\ de\ qué\ estás\ hecho\?\nLos\ enemigos\ causan\ un\ 150\ %\ de\ DÑO\.\nEl\ equipo\ perdido\ desaparecerá\ para\ siempre\.",#20251011093920,Default
DifficultySelection_Desc_PlaceHolder,"Por\ favor,\ selecciona\ un\ nivel\ de\ dificultad\.",#20250924065516,Default
Tips_0,"Si\ estás\ sangrando,\ puedes\ usar\ una\ venda\ para\ detener\ el\ sangrado\.",#20250924065516,Default
Tips_1,"Podría\ ser\ mejor\ vender\ esos\ suministros\ comunes\.",#20250924065516,Default
Tips_2,"Cuando\ la\ durabilidad\ del\ arma\ baja\ por\ debajo\ del\ 50\ %,\ tanto\ el\ daño\ como\ la\ dispersión\ serán\ afectados\.",#20250924065516,Default
Tips_3,"Recibir\ daño\ causa\ dolor,\ agota\ la\ resistencia\ y\ ralentiza\ el\ movimiento\ brevemente\.\ Los\ analgésicos\ pueden\ neutralizar\ estos\ efectos\.",#20250924065516,Default
Tips_4,"Mientras\ sostienes\ un\ arma,\ presiona\ T\ para\ cambiar\ el\ tipo\ de\ munición\.",#20250924065516,Default
Tips_5,"En\ la\ pantalla\ de\ la\ mochila,\ arrastra\ los\ accesorios\ al\ arma\ para\ instalarlos\ rápidamente\.\ Asegúrate\ de\ que\ sean\ compatibles\.",#20250924065516,Default
Tips_6,"Cuando\ los\ enemigos\ cuerpo\ a\ cuerpo\ brillen\ en\ rojo,\ es\ tu\ señal\ para\ esquivar\ rodando\.",#20250924065516,Default
Tips_7,"Tu\ velocidad\ de\ movimiento\ se\ reduce\ mientras\ sostienes\ un\ arma\.",#20250924065516,Default
Location_HiddenWarehouse_Warehouse,"Fábrica\ occidental",#20250924065516,Default
Location_HiddenWarehouse_Center,Granja,#20250924065516,Default
Location_HiddenWarehouse_RoadEntry,"Campamento\ del\ camino\ del\ este",#20250924065516,Default
Cellar,Sótano,#20250924065516,Default
Building_BlackMarket,"Punto\ de\ contacto\ del\ mercado\ negro",#20250924065516,Default
Building_BlackMarket_Desc,"Se\ conecta\ a\ la\ red\ del\ mercado\ negro,\ permitiendo\ comercios\ con\ precios\ fluctuantes\.",#20250924065516,Default
Location_HiddenWarehouse_Valley,Barranco,#20250924065516,Default
Endowmment_None,"Pato\ promedio",#20250924065516,Default
Endowmment_None_Desc,"Equilibrado\ en\ todos\ los\ aspectos,\ sin\ características\ distintivas\.",#20250924065516,Default
Endowmment_Surviver,Sobreviviente,#20250924065516,Default
Endowmment_Surviver_Desc,"Físicamente\ resistente\ y\ difícil\ de\ derribar,\ pero\ no\ tan\ rápido\ de\ pies,\ ni\ de\ mente\.",#20250924065516,Default
Endowmment_Porter,Portador,#20250924065516,Default
Endowmment_Porter_Desc,"Parece\ frágil\ pero\ puede\ cargar\ peso\ como\ un\ profesional\.",#20250924065516,Default
Endowmment_Berserker,Berserker,#20250924065516,Default
Endowmment_Berserker_Desc,"¡Obvio\ que\ va\ a\ ser\ cuerpo\ a\ cuerpo!\ ¿Un\ arma\?\ Ni\ idea\ de\ cómo\ se\ usa\ eso\.",#20250924065516,Default
Endowmment_Marksman,Tirador,#20250924065516,Default
Endowmment_Marksman_Desc,"Ama\ disparar,\ preferiblemente\ desde\ lejos\.",#20250924065516,Default
HBAOSettings_Off,Desactivada,#20250924065516,Default
HBAOSettings_Low,Baja,#20250924065516,Default
HBAOSettings_Normal,Media,#20250924065516,Default
HBAOSettings_High,Alta,#20250924065516,Default
GrassOptions_Off,No,#20250924065516,Default
GrassOptions_Low,"Calidad\ baja",#20250924065516,Default
GrassOptions_Normal,"Calidad\ media",#20250924065516,Default
GrassOptions_High,"Calidad\ alta",#20250924065516,Default
GrassOptions_On,Sí,#20250924065516,Default
Notification_RedBag,Obtuviste:,#20250924065516,Default
RunInputMode_Hold,Mantener,#20250924065516,Default
RunInputMode_Switch,Alternar,#20250924065516,Default
Test,"Prueba\ de\ versión",#20250924065516,Default
Base_Intro_0,"¡Hey!\ ¡Por\ fin\ estás\ despierto!",#20250924065516,Default
Base_Intro_1,"Como\ eres\ nuevo\ aquí,\ hay\ algunas\ cosas\ que\ necesito\ explicarte\ primero\.",#20250924065516,Default
Base_Intro_2,"Yo\ me\ encargo\ de\ la\ logística\.\.\.\ ¡y\ todo\ lo\ demás\ cae\ en\ tus\ alas!",#20250924065516,Default
Base_Intro_3,"Este\ es\ el\ almacén\.\ Aquí\ puedes\ guardar\ todo\ lo\ que\ consigas\.",#20250924065516,Default
Base_Intro_4,"Este\ es\ el\ panel\ de\ construcción\.\ Desde\ aquí\ puedes\ construir\ o\ desmantelar\ instalaciones\.",#20250924065516,Default
Base_Intro_5,"Esta\ es\ la\ máquina\ expendedora\.\ No\ tiene\ una\ gran\ variedad\ de\ productos,\ pero\ también\ puedes\ venderle\ los\ objetos\ que\ no\ quieras\.",#20250924065516,Default
Base_Intro_6,"Esta\ es\ la\ salida\ del\ búnker\.\ Saldrás\ por\ aquí\.",#20250924065516,Default
Base_Intro_7,"No\ tenemos\ mucho\ que\ ofrecer\ ahora\ mismo,\ así\ que\ trae\ todo\ lo\ que\ puedas\ cargar\.",#20250924065516,Default
Base_Intro_8,"Antes\ de\ salir,\ no\ olvides\ que\ tengo\ algunas\ misiones\ para\ ti\.",#20250924065516,Default
Dialogue_Quest_8_Build1_0,"El\ hambre,\ en\ Tar\.\.\.",#20250924065516,Default
Dialogue_Quest_8_Build1_1,"El\ hambre,\ en\ Duckov,\ es\ una\ amenaza\ real\.",#20250924065516,Default
Dialogue_Quest_8_Build1_2,"Mantén\ un\ ojo\ en\ tu\ energía\ e\ hidratación\.",#20250924065516,Default
Dialogue_Quest_8_Build1_3,"Trata\ de\ encontrar\ algo\ para\ comer\.\ Yo\ también\ estoy\ empezando\ a\ tener\ hambre\.",#20250924065517,Default
Prologue_CustomFace_0,¡Hola!,#20250924065517,Default
Prologue_CustomFace_1,"¡Este\ es\ tu\ sueño!",#20250924065517,Default
Prologue_CustomFace_2,"¿Aún\ recuerdas\ cómo\ te\ ves\?",#20250924065517,Default
Prologue_CustomFace_3,"¡Ven\ aquí!",#20250924065517,Default
Prologue_AirWall_0,"¡No\ te\ alejes!\ ¡Este\ sueño\ está\ lleno\ de\ paredes\ invisibles!",#20250924065517,Default
Prologue_AirWall_1,"¡Cuidado\ con\ las\ paredes\ invisibles!",#20250924065517,Default
Prologue_Dream_Door_0,"¿Pero\ qué\.\.\.\?",#20250924065517,Default
Prologue_Dream_Door_1,"¡Bien!\ Ya\ puedes\ despertar\.",#20250924065517,Default
Prologue_Dream_Door_2,"¡Despierta\ ahora!",#20250924065517,Default
Dialogue_bunkerDoor_Welcome,"¡Hola\ de\ nuevo!",#20250924065517,Default
Dialogue_bunkerDoor_Leave,"No\ te\ esfuerces\ demasiado\.",#20250924065517,Default
Base_Intro_9,"Esto\ es\.\.\.\ bueno,\ simplemente\ llámalo\ el\ potenciador\.",#20250924065517,Default
Base_Intro_10,"Encuentra\ los\ materiales\ correctos\ y\ mejorará\ tus\ habilidades\.",#20250924065517,Default
Base_Intro_11,"Aunque\.\.\.\ puede\ que\ debas\ pagar\ una\ pequeña\ cuota\.",#20250924065517,Default
GroundZero_Intro_0,"¡Eh!\ ¡Espera\ un\ segundo!",#20250924065517,Default
GroundZero_Intro_1,"¡Enemigos\ al\ frente!\ Las\ armas\ cuerpo\ a\ cuerpo\ funcionan\ mejor\ contra\ los\ patos\ rojos,\ y\ será\ aún\ más\ fácil\ si\ sabes\ esquivar\.",#20250924065517,Default
GroundZero_Intro_2,"Si\ quieres\ regresar,\ puedes\ volver\ al\ búnker\ desde\ aquí\.",#20250924065517,Default
GroundZero_Intro_3,"Y\ si\ estás\ más\ lejos,\ solo\ busca\ algo\ de\ humo\ verde\.\ Eso\ también\ te\ traerá\ de\ vuelta\.",#20250924065517,Default
GroundZero_Intro_4,"Toma,\ lleva\ este\ palo\ de\ madera\ para\ defenderte\.\ Peor\ es\ nada,\ ¿eh\?",#20250924065517,Default
GroundZero_Intro_5,"¡Bien,\ adelante!",#20250924065517,Default
CutScene_MudFirstMeet_0,"¿Quién\ anda\ ahí\?",#20250924065517,Default
CutScene_MudFirstMeet_1,Hmm\.\.\.,#20250924065517,Default
CutScene_MudFirstMeet_2,"Veo\ un\ gran\ potencial\ en\ ti\.\ ¿Qué\ tal\ si\ aprendes\ sobre\ el\ entrenamiento\ del\ cuerpo\ conmigo\?",#20250924065517,Default
CutScene_MudFirstMeet_3,"¡El\ entrenamiento\ del\ cuerpo\ te\ hace\ más\ fuerte\ y\ más\ inteligente!",#20250924065517,Default
CutScene_MudFirstMeet_4,"¡Ven!\ ¡El\ maestro\ tiene\ tu\ primer\ desafío\ listo!",#20250924065517,Default
Dialogue_Quest_36_Health1_0,"¡El\ entrenamiento\ del\ cuerpo,\ como\ su\ nombre\ indica,\ se\ trata\ de\ nutrición!",#20250924065517,Default
Dialogue_Quest_36_Health1_2,"¡Haz\ sentadillas\ mientras\ buscas!\ ¡Ve!",#20250924065517,Default
Dialogue_Quest_36_Health1_3,"¡Recuerda,\ la\ disciplina\ te\ hace\ libre!",#20250924065517,Default
Dialogue_Quest_36_Health2_0,Ejem\.\.\.,#20250924065517,Default
Dialogue_Quest_36_Health2_1,"Así\ que\.\.\.\ vas\ a\ necesitar\ más\ que\ solo\ proteína\.\.\.",#20250924065517,Default
Dialogue_Quest_36_Health2_2,"¡Los\ carbohidratos\ también\ son\ importantes!",#20250924065517,Default
Dialogue_Quest_36_Health2_4,¡Vuela!,#20250924065517,Default
Dialogue_Quest_38_Health3_0,"¡Buen\ trabajo!",#20250924065517,Default
Dialogue_Quest_38_Health3_1,"Aún\ así\.\.\.\ siento\ que\ falta\ algo\.",#20250924065517,Default
Dialogue_Quest_38_Health3_2,"Como\ dicen,\ fumar\ después\ de\ comer\.\.\.\ cof,\ cof\.\.\.",#20250924065517,Default
Dialogue_Quest_38_Health3_3,"¡Tráeme\ un\ paquete\ de\ cigarrillos!\ ¡Esta\ es\ tu\ prueba\ final!",#20250924065517,Default
Dialogue_Quest_39_BuildGem_0,"Bien\ hecho\.\ Has\ superado\ mis\ pruebas\ con\ honores\.",#20250924065517,Default
Dialogue_Quest_39_BuildGem_1,"Ya\ lo\ he\ decidido\.\ Me\ mudaré\ contigo\.",#20250924065517,Default
Dialogue_Quest_39_BuildGem_2,"Construye\ un\ gimnasio\ en\ tu\ casa\ y\ me\ mudaré\.",#20250924065517,Default
Base_Intro_Heart7_0,"Un\ paso\ en\ falso\.\.\.\ una\ vida\ de\ arrepentimiento\.",#20250924065517,Default
Base_Intro_Heart7_1,"¿Perdiste\ todo\ tu\ equipo\ allí\?",#20250924065517,Default
Base_Intro_Heart7_2,"En\ realidad,\ puedes\ ir\ a\ recuperarlos\ tú\ mismo\ la\ próxima\ vez\.",#20250924065517,Default
Base_Intro_Heart7_3,"¡Apresúrate,\ el\ tiempo\ vuela!",#20250924065517,Default
Dialogue_Roadsign_Dash,"Pájaro\ peligroso\ acercándose\.\ Presiona\ espacio\ para\ esquivar\.",#20250924065517,Default
Dialogue_Niganma,"Hola,\ hola\ ¿qué\ tal\?",#20250924065517,Default
FirstFarm_0,"¡De\ verdad\ viniste!",#20250924065517,Default
FirstFarm_1,"¡Este\ mapa\ aún\ está\ en\ construcción!\ Mejor\ quédate\ en\ la\ zona\ cero\ por\ ahora\.",#20250924065517,Default
FirstFarm_2,"El\ «pueblo\ agrícola»\ está\ lleno\ de\ errores\ y\ fallos\.\ Podrías\ quedarte\ atascado\ sin\ poder\ moverte\.",#20250924065517,Default
FirstFarm_3,"Si\ insistes\ en\ jugar,\ reinicia\ el\ juego\ si\ te\ quedas\ atascado\.",#20250924065517,Default
FirstFarm_4,"¡De\ todos\ modos,\ gracias\ por\ jugar!",#20250924065517,Default
quak_Alert,¡!,#20250924065517,Default
Quak_Suspicion,¿\?,#20250924065517,Default
Dialogue_SpawnEgg,Ugh,#20250924065517,Default
Dialogue_Kun_NotRight,"Así\ que\ no\ eres\ el\ de\ mis\ sueños,\ después\ de\ todo\.",#20250924065517,Default
Dialogue_Kun_OnlyFace,"Puede\ que\ te\ parezcas\ un\ poco\ a\ él,\ pero\ sigues\ sin\ ser\ el\ de\ mis\ sueños\.",#20250924065517,Default
Dialogue_Kun_OnlyCloth,"Parecerte\ a\ él\ no\ significa\ nada\.\ Sigues\ sin\ ser\ él\.",#20250924065517,Default
Dialogue_Kun_AllRight,"¡Hermano\ Pollo!\ ¿Eres\ tú\?",#20250924065517,Default
PopText_Reloading,¡Recargando!,#20250924065517,Default
UI_Interact,Interactuar,#20250924065517,Default
UI_Interact_Modify,Modificar,#20250924065517,Default
UI_Interact_Repair,Reparar,#20250924065517,Default
UI_Interact_OpenStorage,"Abrir\ el\ almacén",#20250924065517,Default
UI_Interact_Expansion,Expandir,#20250924065517,Default
UI_Interact_Quest,Misiones,#20251011093920,Default
UI_Interact_Develope,"Investigación\ tecnológica",#20250924065517,Default
UI_Interact_BPDevelope,"Investigación\ de\ planos",#20250924065517,Default
UI_Interact_Download,"Descargar\ datos",#20250924065517,Default
UI_Interact_CheckPower,"Verificar\ suministro\ de\ energía",#20250924065517,Default
UI_Interact_Go,Partir,#20250924065517,Default
UI_Interact_ExitBunker,"Salir\ del\ búnker",#20250924065517,Default
UI_Interact_EnterBunker,"Entrar\ al\ búnker",#20250924065517,Default
UI_Interact_Build,Construir,#20250924065517,Default
UI_Interact_Fix,Reparar,#20250924065517,Default
UI_WeakUp,Despertar,#20250924065517,Default
UI_Interact_RememberFace,"¿Cómo\ me\ veo\?",#20250924065517,Default
UI_GoToBed,"Personalizar\ rostro",#20250924065517,Default
UI_Interact_Remove,Quitar,#20250924065517,Default
UI_Interact_Handover,Entregar,#20250924065517,Default
UI_Interact_Cloth,Ropa,#20250924065517,Default
UI_Interact_Sacrifice,Ofrecer,#20250924065517,Default
UI_Interact_TeleportMachine,"Estación\ de\ teletransporte",#20250924065517,Default
UI_Interact_FixTeleportMachine,"Reparar\ el\ teletransportador",#20250924065517,Default
UI_Interact_Open,Abrir,#20250924065517,Default
UI_Interact_Skill,"Mejora\ de\ habilidades",#20250924065517,Default
UI_Interact_DeathLottery,"Lotería\ de\ la\ muerte",#20250924065517,Default
UI_Interact_UnlockFormula,"Registro\ de\ recetas",#20250924065517,Default
UI_Interact_PhysicalTraining,"Entrenamiento\ físico",#20250924065517,Default
UI_Interact_Read,Leer,#20250924065517,Default
UI_LootBox_Open,Abrir,#20250924065517,Default
UI_LootBox_CarDoor,"Puerta\ del\ auto",#20250924065517,Default
UI_Interact_GoDown,Salir,#20250924065517,Default
UI_Interact_GoUp,Entrar,#20250924065517,Default
UI_Interact_UnlockBlueprint,"Investigación\ de\ planos",#20250924065517,Default
UI_Interact_MiningMachine,"Máquina\ minera",#20250924065517,Default
UI_Interact_BlackMarketDemands,"Anuncios\ de\ compra",#20250924065517,Default
UI_Interact_BlackMarketSupply,"Anuncios\ de\ venta",#20250924065517,Default
UI_Interact_Sample,"Recolectar\ muestras",#20250924065517,Default
UI_Interact_Hide,Colocar,#20250924065517,Default
UI_Interact_WishList,"Añadir\ a\ la\ lista\ de\ deseos",#20250924065517,Default
UI_Interact_Move,Mover,#20250924065517,Default
Item_Character,Cuerpo,#20250924065517,Default
Item_0_MeleeWeapon_Template,"Cuchillo\ de\ carnicero",#20250924065517,Default
Item_0_MeleeWeapon_Template_Desc,"Un\ cuchillo\ resistente,\ pero\ no\ muy\ afilado\.",#20250924065517,Default
Item_ArmorLV3,"Chaleco\ antibalas\ Nv\.\ 3",#20250924065517,Default
Item_Gem,"Estrella\ dorada",#20250924065517,Default
Item_Gem_Desc,"Una\ estrella\ dorada\ hecha\ de\ una\ sustancia\ misteriosa\.\ Aumenta\ el\ DÑO\ de\ armas\ cuerpo\ a\ cuerpo\.",#20250924065517,Default
Item_1_Rifle-A_template,GunTemplate,#20250924065517,Default
Item_S_MMG_Lv_1,"MMG\ defectuoso",#20250924065517,Default
Item_S_MMG_Lv_1_Desc,"Un\ subfusil\ común\.",#20250924065517,Default
Item_BatteryR6,"Batería\ R6",#20250924065517,Default
Item_BatteryR6_Desc,"Una\ batería\ ampliamente\ utilizada\ en\ varios\ aparatos\ eléctricos\.",#20250924065517,Default
Item_Shot_Hand_Lv_1,"Escopeta\ casera\ defectuosa",#20250924065517,Default
Item_Shot_Hand_Lv_1_Desc,"Una\ escopeta\ con\ poca\ estabilidad\.",#20250924065517,Default
