key,value,version,sheet
Building_MasterKey_Desc,カギを登録すると、対応するドアを自由に開けられる。,#20250924065516,Default
Building_Bathroom,お手洗い,#20250924065516,Default
Building_Bathroom_Desc,きれいな水が使える。少なくとも泥水は出てこない。,#20250924065516,Default
Building_FoodTable,食卓,#20250924065516,Default
Building_FoodTable_Desc,食事をするための机。,#20250924065516,Default
Building_QuestGiver,クエストボード,#20250924065516,Default
Building_QuestGiver_Desc,傭兵としてクエストをクリアすると、報酬がもらえる。,#20250924065516,Default
MerchantName_Merchant_Equipment,装備商人,#20250924065516,Default
MerchantName_Merchant_Weapon,武器商人,#20250924065516,Default
MerchantName_Merchant_Normal,自動販売機,#20250924065516,Default
Character_Jeff,ジェフ,#20250924065516,Default
Character_Orange,オレンジ,#20250924065516,Default
Character_Xavier,シャビエル,#20250924065516,Default
Character_Bob,ボブ,#20250924065516,Default
Character_Mud,マッド,#20250924065516,Default
Character_Heart7,ハート7,#20250924065516,Default
Cname_Wolf,狼,#20250924065516,Default
Cname_ShortEagle,チビガモ,#20250924065516,Default
Cname_UltraMan,光の男,#20250924065516,Default
Cname_CrazyRob,暴走メカスパイダー,#20250924065516,Default
Cname_Scav,スカベンジャー,#20250924065516,Default
Cname_Usec,傭兵,#20250924065516,Default
Cname_RobSpider,メカスパイダー,#20250924065516,Default
Cname_ScavRage,暴走スカベンジャー,#20250924065516,Default
Cname_Boss_Sniper,ロードン,#20250924065516,Default
Cname_SpeedyChild,スピード団メンバー,#20250924065516,Default
Cname_Speedy,スピード団団長,#20250924065516,Default
language_name,日本語,#20250924065516,Default
QuestGiver_Jeff,ジェフ,#20250924065516,Default
Mirror,夢,#20250924065516,Default
UI_CustomFace_Main_Title,頭,#20250924065516,Default
UI_CustomFace_Eyes_Title,目,#20250924065516,Default
UI_CustomFace_Hair_Title,とさか,#20250924065516,Default
UI_CustomFace_Mouth_Title,くちばし,#20250924065516,Default
UI_CustomFace_Tail_Title,しっぽ,#20250924065516,Default
UI_CustomFace_EyesBrown_Title,眉,#20250924065516,Default
UI_CustomFace_SkinColor,肌色,#20250924065516,Default
UI_CustomFace_HeadSize,頭の大きさ,#20250924065516,Default
UI_CustomFace_HeadHeight,頭の高さ,#20250924065516,Default
UI_CustomFace_HeadRoundness,頭の丸さ,#20250924065516,Default
UI_CustomFace_HairType,とさかタイプ,#20250924065516,Default
UI_CustomFace_HairColor,とさかの色,#20250924065516,Default
UI_CustomFace_EyeType,目のタイプ,#20250924065516,Default
UI_CustomFace_EyeColor,目の色,#20250924065516,Default
UI_CustomFace_EyeSpace,目の間隔,#20250924065516,Default
UI_CustomFace_EyeHeight,目の高さ,#20250924065516,Default
UI_CustomFace_EyeSize,目のサイズ,#20250924065516,Default
UI_CustomFace_EyeRotate,目の角度,#20250924065516,Default
UI_CustomFace_EyebrowType,眉のタイプ,#20250924065516,Default
UI_CustomFace_EyebrowColor,眉の色,#20250924065516,Default
UI_CustomFace_EyebrowSpace,眉の間隔,#20250924065516,Default
UI_CustomFace_EyebrowHeight,眉の高さ,#20250924065516,Default
UI_CustomFace_EyebrowSize,眉のサイズ,#20250924065516,Default
UI_CustomFace_EyebrowRotate,眉の角度,#20250924065516,Default
UI_CustomFace_MouthType,くちばしタイプ,#20250924065516,Default
UI_CustomFace_MouthColor,くちばしの色,#20250924065516,Default
UI_CustomFace_MouthSize,くちばしのサイズ,#20250924065516,Default
UI_CustomFace_MouthHeight,くちばしの高さ,#20250924065516,Default
UI_CustomFace_MouthOffset,くちばしの歪み,#20250924065516,Default
UI_CustomFace_MouthRotate,くちばしの角度,#20250924065516,Default
UI_CustomFace_TailType,しっぽのタイプ,#20250924065516,Default
UI_CustomFace_TailColor,しっぽの色,#20250924065516,Default
UI_CustomFace_TailSize,しっぽのサイズ,#20250924065516,Default
Notify_Stucked,こちらからは開かない。,#20250924065516,Default
Notify_Removed,障害物を取り除いた,#20250924065516,Default
Building_MedicStation_Desc,医療品を作成できる。,#20250924065516,Default
Building_MedicStation,医療ステーション,#20250924065516,Default
UI_LootBox_Totem,贈り物を受け取る,#20250924065516,Default
Location_GroundZero_CaveEntry,洞窟の入口,#20250924065516,Default
Level_Unfinished,未開放,#20250924065516,Default
Building_Gem,トレーニングルーム,#20250924065516,Default
Building_Gem_Desc,体と脳を鍛える場所だ\.\.\.え？,#20250924065516,Default
UI_LootBox_Explor,ファイルボックス,#20250924065516,Default
UI_Sort,整理,#20250924065516,Default
Building_TeleportMachine,転送装置,#20250924065516,Default
Building_TeleportMachine_Desc,様々な場所から出発できるようになる。,#20250924065516,Default
Location_NorthMountain,北の山,#20250924065516,Default
Location_GroundZero_RoadCap,ロードキャンプ,#20250924065516,Default
Notification_ManHoleBlocked,マンホールの蓋が何かに押さえつけられているようだ。,#20250924065516,Default
UI_Interact_Tomb,遺失物,#20250924065516,Default
MapElement_Exit,脱出地点,#20250924065516,Default
Notify_SpiderSpawn,日が暮れてきた。蜘蛛が餌を探しに出てくるぞ。,#20250924065516,Default
Building_MiningMachine,ビットコインマイナー,#20250924065516,Default
Building_MiningMachine_Desc,ビットコインマイニング、わかる人にはわかる。,#20250924065516,Default
Buff_InjectorMaxWeight,重量上限アップ,#20250924065516,Default
Buff_InjectorMaxWeight_Desc,所持重量の上限が上昇する,#20250924065516,Default
BitcoinMiner_Inventory,受け取りスロット（アイテムを置かないでください）,#20250924065516,Default
Usage_HealValue,HP回復,#20250924065516,Default
Usage_Durability,消費耐久：,#20250930085645,Default
Usage_Energy,エネルギー,#20250924065516,Default
Usage_Water,水分,#20250924065516,Default
Location_GroundZero_MiddleMountain,小さな丘,#20250924065516,Default
Usage_SpawnEgg_Jinitaimei,？？？,#20250924065516,Default
Usage_DeadByChance,一定確率で“グワーッ”\(即死\)する,#20250924065516,Default
Usage_DeadByChance_PopText,ん？,#20250924065516,Default
Rule_ExtraHard,エクストリーム,#20250924065516,Default
Rule_ExtraEasy,ベリーイージー,#20250924065516,Default
Rule_ExtraEasy_Desc,戦闘要素を最小限に抑えた難易度。ファームプレイを楽しみたいプレイヤー向け。\n敵から受けるダメージが60％低下　\n敵の最大HPが60％低下　\n銃の反動が大幅低下　\n敵の反応速度が大幅低下　\n,#20251011093920,Default
Rule_ExtraHard_Desc,己の限界に挑むか？\n敵から受けるダメージが50％上昇　\n紛失装備回収不可,#20251011093920,Default
DifficultySelection_Desc_PlaceHolder,難易度を選択してください,#20250924065516,Default
Tips_0,出血した場合は、止血包帯で止血できます。,#20250924065516,Default
Tips_1,よく見かける物資なら、売った方がいいのかもしれません。,#20250924065516,Default
Tips_2,銃の耐久度が50%以下になると、ダメージが低下し、拡散率が上昇します。,#20250924065516,Default
Tips_3,被弾すると痛みが発生し、スタミナが消費され、短時間移動速度が低下します。痛み止めでこの効果を打ち消せます。,#20250924065516,Default
Tips_4,武器を持っている時、Tキーで弾薬の種類を切り替えられます。,#20250924065516,Default
Tips_5,インベントリーでアタッチメントを武器にドラッグすると簡単に装着できます。ただし、互換性のある物しか装着できません。,#20250924065516,Default
Tips_6,近接武器を持った敵が赤く光ったら、回避のタイミングです。,#20250924065516,Default
Tips_7,持っている武器によって移動速度が変化します。,#20250924065516,Default
Location_HiddenWarehouse_Warehouse,西工場区画,#20250924065516,Default
Location_HiddenWarehouse_Center,農家,#20250924065516,Default
Location_HiddenWarehouse_RoadEntry,東口キャンプ,#20250924065516,Default
Cellar,地下室,#20250924065516,Default
Building_BlackMarket,闇市場,#20250924065516,Default
Building_BlackMarket_Desc,闇市場のネットワークに接続し、価格が変動する取引を行える。,#20250924065516,Default
Location_HiddenWarehouse_Valley,峡谷,#20250924065516,Default
Endowmment_None,社畜鴨,#20250924065516,Default
Endowmment_None_Desc,特徴がないのが特徴。非常にバランスが良い。,#20250924065516,Default
Endowmment_Surviver,サバイバー,#20250924065516,Default
Endowmment_Surviver_Desc,体は丈夫で打たれ強いが、脚も頭もあまりよくない。,#20250924065516,Default
Endowmment_Porter,ポーター,#20250924065516,Default
Endowmment_Porter_Desc,痩せているように見えるが、荷物を担ぐ力は人並み以上。,#20250924065516,Default
Endowmment_Berserker,バーサーカー,#20250924065516,Default
Endowmment_Berserker_Desc,"使うのは当然近接武器。銃？\ なんだそれは。",#20250924065516,Default
Endowmment_Marksman,マークスマン,#20250924065516,Default
Endowmment_Marksman_Desc,銃が大好きな奴。撃つからには距離を置かないと、な？,#20250924065516,Default
HBAOSettings_Off,オフ,#20250924065516,Default
HBAOSettings_Low,低,#20250924065516,Default
HBAOSettings_Normal,中,#20250924065516,Default
HBAOSettings_High,高,#20250924065516,Default
GrassOptions_Off,オフ,#20250924065516,Default
GrassOptions_Low,低,#20250924065516,Default
GrassOptions_Normal,中,#20250924065516,Default
GrassOptions_High,高,#20250924065516,Default
GrassOptions_On,オン,#20250924065516,Default
Notification_RedBag,入手：,#20250924065516,Default
RunInputMode_Hold,長押し,#20250924065516,Default
RunInputMode_Switch,切り替え,#20250924065516,Default
Test,バージョンテスト設定,#20250924065516,Default
Base_Intro_0,よう！やっと目が覚めたか！,#20250924065516,Default
Base_Intro_1,バンカーに来たばかりだから、先に説明しておくことがある。,#20250924065516,Default
Base_Intro_2,まずは仕事の分担。後方支援は俺が担当する。外での活動は君に任せたい。,#20250924065516,Default
Base_Intro_3,ここは倉庫。拾ってきたものはここで保管できる。,#20250924065516,Default
Base_Intro_4,ここは建設パネル。施設の建設と撤去ができる。,#20250924065516,Default
Base_Intro_5,これは自動販売機。商品の種類は少ないが、要らないものを売ることができる。,#20250924065516,Default
Base_Intro_6,そしてここがバンカーの出口だ。,#20250924065516,Default
Base_Intro_7,今は先立つものも何もないから、色々持って帰ってきてくれ。,#20250924065516,Default
Base_Intro_8,出発する前に、俺からの任務を忘れるなよ。,#20250924065516,Default
Dialogue_Quest_8_Build1_0,飢餓はタル\.\.\.,#20250924065516,Default
Dialogue_Quest_8_Build1_1,ダッコフにおいて、飢えは非常に危険である。,#20250924065516,Default
Dialogue_Quest_8_Build1_2,エネルギーと水分を常に確認しろ。,#20250924065516,Default
Dialogue_Quest_8_Build1_3,そして食料を探してきてくれ。実は俺もちょっと腹が減ってるんだ。,#20250924065517,Default
Prologue_CustomFace_0,やあ！,#20250924065517,Default
Prologue_CustomFace_1,ここは夢だ！,#20250924065517,Default
Prologue_CustomFace_2,自分がどんな姿だったか覚えてるか？,#20250924065517,Default
Prologue_CustomFace_3,こっちだ！,#20250924065517,Default
Prologue_AirWall_0,うろつくな！夢の中は見えない壁だらけだぞ！,#20250924065517,Default
Prologue_AirWall_1,空気の壁に気をつけろ！,#20250924065517,Default
Prologue_Dream_Door_0,なんだこりゃ。,#20250924065517,Default
Prologue_Dream_Door_1,よし！目を覚ませ。,#20250924065517,Default
Prologue_Dream_Door_2,ここから目を覚ませ！,#20250924065517,Default
Dialogue_bunkerDoor_Welcome,戻ってきたか。,#20250924065517,Default
Dialogue_bunkerDoor_Leave,ほどほどに頑張って戻ってこい。,#20250924065517,Default
Base_Intro_9,これは\.\.\.強化マシンとでも呼んでおこうか。,#20250924065517,Default
Base_Intro_10,対応する素材を見つければ、これで能力を強化できる。,#20250924065517,Default
Base_Intro_11,ちょっとした代償も必要になるかもしれないがな。,#20250924065517,Default
GroundZero_Intro_0,おい！ちょっと待て！,#20250924065517,Default
GroundZero_Intro_1,近くに群れた赤いアヒルがいる。そいつらは近接武器の方が効果的だ。回避を覚えているならもっと簡単だぞ。,#20250924065517,Default
GroundZero_Intro_2,戻りたい時は、ここから戻るといい。,#20250924065517,Default
GroundZero_Intro_3,遠くまで行ってしまったら、緑色の煙が出ている場所からでも戻れる。,#20250924065517,Default
GroundZero_Intro_4,ここで用意した木の棒を持って行くと良い。護身用だ。何もないよりはマシだろ？,#20250924065517,Default
GroundZero_Intro_5,さあ、出発だ！,#20250924065517,Default
CutScene_MudFirstMeet_0,誰だ？,#20250924065517,Default
CutScene_MudFirstMeet_1,うむ\.\.\.\.\.\.,#20250924065517,Default
CutScene_MudFirstMeet_2,お前から才能を感じる。体術を学んでみないか。,#20250924065517,Default
CutScene_MudFirstMeet_3,体術は体を鍛えるだけでなく、頭も良くなるぞ！,#20250924065517,Default
CutScene_MudFirstMeet_4,さあ！まずは最初の試練を与えよう！,#20250924065517,Default
Dialogue_Quest_36_Health1_0,そして体術とは、その名の通り、栄養が最も重要だ！,#20250924065517,Default
Dialogue_Quest_36_Health1_2,スクワットしながら探せ！行け！,#20250924065517,Default
Dialogue_Quest_36_Health1_3,覚えておけ、自律が自由をもたらすのだ！,#20250924065517,Default
Dialogue_Quest_36_Health2_0,コホン\.\.\.\.\.\.,#20250924065517,Default
Dialogue_Quest_36_Health2_1,タンパク質だけではやはり足りないか\.\.\.,#20250924065517,Default
Dialogue_Quest_36_Health2_2,炭水化物も重要だ！,#20250924065517,Default
Dialogue_Quest_36_Health2_4,走りながらだ！,#20250924065517,Default
Dialogue_Quest_38_Health3_0,良い、良いぞ！,#20250924065517,Default
Dialogue_Quest_38_Health3_1,だが、まだ何か足りない気がする。,#20250924065517,Default
Dialogue_Quest_38_Health3_2,いわゆる、食後の一服\.\.\.コホンコホン\.\.\.,#20250924065517,Default
Dialogue_Quest_38_Health3_3,行け、次はタバコを1箱持ってこい！これが最後の試練だ！,#20250924065517,Default
Dialogue_Quest_39_BuildGem_0,よくやった。無事に試練クリアだ。,#20250924065517,Default
Dialogue_Quest_39_BuildGem_1,これからはお前の拠点に住むことにする。,#20250924065517,Default
Dialogue_Quest_39_BuildGem_2,お前が拠点にトレーニングルームを作ったら、そこに引っ越すとしよう。,#20250924065517,Default
Base_Intro_Heart7_0,後悔先に立たずとはこのことか\.\.\.,#20250924065517,Default
Base_Intro_Heart7_1,持ち物を全部中に落としたのか？,#20250924065517,Default
Base_Intro_Heart7_2,落としたアイテムは、拾いに行けば取り戻せるぞ。,#20250924065517,Default
Base_Intro_Heart7_3,でも時間がない\.\.\.,#20250924065517,Default
Dialogue_Roadsign_Dash,前方に悪い鳥がいるときは、スペースキーで回避だ。,#20250924065517,Default
Dialogue_Niganma,なにしてんだ～へいへい～,#20250924065517,Default
FirstFarm_0,本当に来たんだな！,#20250924065517,Default
FirstFarm_1,このマップはまだ開発中だ！エリアゼロに戻ることをおすすめする。,#20250924065517,Default
FirstFarm_2,農場町のマップにはバグやエラーが多く、動けなくなる可能性がある。,#20250924065517,Default
FirstFarm_3,それでもプレイするなら、動けなくなった時はゲームを再起動して欲しい。,#20250924065517,Default
FirstFarm_4,とにかく、プレイしてくれてありがとう！,#20250924065517,Default
quak_Alert,！,#20250924065517,Default
Quak_Suspicion,？,#20250924065517,Default
Dialogue_SpawnEgg,ウッ,#20250924065517,Default
Dialogue_Kun_NotRight,お前は夢の中の彼じゃない。,#20250924065517,Default
Dialogue_Kun_OnlyFace,三割ほど似ているが、それでも夢の中の彼じゃない。,#20250924065517,Default
Dialogue_Kun_OnlyCloth,その姿だけじゃ、彼にはなれない。,#20250924065517,Default
Dialogue_Kun_AllRight,よお！あんたか！,#20250924065517,Default
PopText_Reloading,リロード！,#20250924065517,Default
UI_Interact,インタラクト,#20250924065517,Default
UI_Interact_Modify,カスタマイズ,#20250924065517,Default
UI_Interact_Repair,修理,#20250924065517,Default
UI_Interact_OpenStorage,倉庫を開く,#20250924065517,Default
UI_Interact_Expansion,容量拡張,#20250924065517,Default
UI_Interact_Quest,クエスト,#20250924065517,Default
UI_Interact_Develope,技術研究,#20250924065517,Default
UI_Interact_BPDevelope,研究,#20250924065517,Default
UI_Interact_Download,データダウンロード,#20250924065517,Default
UI_Interact_CheckPower,電源確認,#20250924065517,Default
UI_Interact_Go,出発,#20250924065517,Default
UI_Interact_ExitBunker,バンカーを出る,#20250924065517,Default
UI_Interact_EnterBunker,バンカーに入る,#20250924065517,Default
UI_Interact_Build,建設,#20250924065517,Default
UI_Interact_Fix,修理,#20250924065517,Default
UI_WeakUp,目を覚ます,#20250924065517,Default
UI_Interact_RememberFace,自分の見た目は？,#20250924065517,Default
UI_GoToBed,キャラメイク,#20250924065517,Default
UI_Interact_Remove,取り除く,#20250924065517,Default
UI_Interact_Handover,納品,#20250924065517,Default
UI_Interact_Cloth,服装,#20250924065517,Default
UI_Interact_Sacrifice,ささげる,#20250924065517,Default
UI_Interact_TeleportMachine,転送台,#20250924065517,Default
UI_Interact_FixTeleportMachine,転送装置を修理する,#20250924065517,Default
UI_Interact_Open,開ける,#20250924065517,Default
UI_Interact_Skill,スキル開発,#20250924065517,Default
UI_Interact_DeathLottery,遺失物ガチャ,#20250924065517,Default
UI_Interact_UnlockFormula,レシピ登録,#20250924065517,Default
UI_Interact_PhysicalTraining,体を鍛える,#20250924065517,Default
UI_Interact_Read,読む,#20250924065517,Default
UI_LootBox_Open,オン,#20250924065517,Default
UI_LootBox_CarDoor,車のドア,#20250924065517,Default
UI_Interact_GoDown,降りる,#20250924065517,Default
UI_Interact_GoUp,上がる,#20250930085645,Default
UI_Interact_UnlockBlueprint,研究,#20250924065517,Default
UI_Interact_MiningMachine,ビットコインファーム,#20250924065517,Default
UI_Interact_BlackMarketDemands,注文確認,#20250924065517,Default
UI_Interact_BlackMarketSupply,購入,#20250924065517,Default
UI_Interact_Sample,サンプルを採取する,#20250924065517,Default
UI_Interact_Hide,設置,#20250924065517,Default
UI_Interact_WishList,ウィッシュリストに追加,#20250924065517,Default
UI_Interact_Move,移動,#20250924065517,Default
Item_Character,抜け殻,#20250924065517,Default
Item_0_MeleeWeapon_Template,肉切り包丁,#20250924065517,Default
Item_0_MeleeWeapon_Template_Desc,無骨な包丁。切れ味はあまりよくない。,#20250924065517,Default
Item_ArmorLV3,防弾服Lv3,#20250924065517,Default
Item_Gem,ゴールドスター,#20250924065517,Default
Item_Gem_Desc,神秘な物質で作られた金の星。近接武器の攻撃力が上昇する。,#20250924065517,Default
Item_1_Rifle-A_template,GunTemplate,#20250924065517,Default
Item_S_MMG_Lv_1,"MMG\ 低品質",#20250924065517,Default
Item_S_MMG_Lv_1_Desc,一般的な小型サブマシンガン。,#20250924065517,Default
Item_BatteryR6,R6電池,#20250924065517,Default
Item_BatteryR6_Desc,様々な電気機器で広く使用されている電池。,#20250924065517,Default
Item_Shot_Hand_Lv_1,"低品質\ 猟銃",#20250924065517,Default
Item_Shot_Hand_Lv_1_Desc,安定性の悪いショットガン。,#20250924065517,Default
Item_Bandage,止血包帯,#20250924065517,Default
Item_Bandage_Desc,止血し、少量のHPを回復する。,#20250924065517,Default
Item_BatteryPP3,PP3電池,#20250924065517,Default
Item_BatteryPP3_Desc,煙探知機やリモコンおもちゃ、目覚まし時計の予備用として一般的に使用されている。,#20250924065517,Default
Item_BeanCan,ベイクドビーンズの缶詰,#20250924065517,Default
Item_BeanCan_Desc,ベイクドビーンズの缶詰。,#20250924065517,Default
Item_Biscuit,ソーダクラッカー,#20250924065517,Default
Item_Biscuit_Desc,ソーダクラッカーの束。,#20250924065517,Default
Item_Cola,コーラ,#20250924065517,Default
Item_Cola_Desc,砂糖の入ったコーラこそ至高。,#20250924065517,Default
Item_FirstAidKit_L,救急箱\(大\),#20250924065517,Default
Item_FirstAidKit_L_Desc,HPを大きく回復する。,#20250924065517,Default
Item_FirstAidKit_M,救急箱,#20250924065517,Default
Item_FirstAidKit_M_Desc,HPを回復する。,#20250924065517,Default
Item_FirstAidKit_S,救急箱\(小\),#20250924065517,Default
Item_FirstAidKit_S_Desc,HPを少し回復する。,#20250924065517,Default
Item_TunaCan_1,まぐろ水煮缶詰,#20250924065517,Default
Item_TunaCan_1_Desc,まぐろ水煮缶詰。,#20250924065517,Default
Item_TunaCan_2,まぐろ油漬け缶詰,#20250924065517,Default
Item_TunaCan_2_Desc,まぐろ油漬け缶詰。,#20250924065517,Default
Item_Aspirin,アスピリン,#20250924065517,Default
Item_Aspirin_Desc,小容量の薬。HPを回復し、鎮痛効果を得る。,#20250924065517,Default
Item_Bleach,漂白剤,#20250924065517,Default
Item_Bleach_Desc,漂白剤1本。,#20250924065517,Default
Item_Cigarette,赤帯印のタバコ,#20250924065517,Default
Item_Cigarette_Desc,普通のタバコ1箱。,#20250924065517,Default
Item_Dynamite,ダイナマイト,#20250924065517,Default
Item_Dynamite_Desc,ダイナマイト1個。,#20250924065517,Default
Item_DynamiteMultiple,ダイナマイトの束,#20250924065517,Default
Item_DynamiteMultiple_Desc,ダイナマイトの束。,#20250924065517,Default
Item_Flashlight,懐中電灯,#20250924065517,Default
Item_Flashlight_Desc,懐中電灯1つ。,#20250924065517,Default
Item_GasMask_01,ガスマスク,#20250924065517,Default
Item_GasMask_01_Desc,普通のガスマスク,#20250924065517,Default
Item_Goggle,スキーゴーグル,#20250924065517,Default
Item_Goggle_Desc,スキー用のゴーグル。,#20250924065517,Default
Item_Nail,釘,#20250924065517,Default
Item_Nail_Desc,釘。,#20250924065517,Default
Item_Vodka,ウォッカ,#20250924065517,Default
Item_Vodka_Desc,ハイになるけど、脱水症状が出る。,#20250924065517,Default
Item_WD40,MD40,#20250924065517,Default
Item_WD40_Desc,MD40防錆剤。,#20250924065517,Default
Item_Wrench,スパナ,#20250924065517,Default
Item_Wrench_Desc,スパナ1本。,#20250924065517,Default
Item_ArmorLV1,防弾服Lv1,#20250924065517,Default
Item_ArmorLV1_Desc,紙より薄いが、ジェルボール程度なら1発は防げる。,#20250924065517,Default
Item_ArmorLV2,防弾服Lv2,#20250924065517,Default
Item_ArmorLV2_Desc,プロと同じ見た目になることで、精神的に自信がつく。,#20250924065517,Default
Item_ArmorLV4,防弾服Lv4,#20250924065517,Default
Item_ArmorLV4_Desc,本物の防弾性能を持つ、頼りになる一品。,#20250924065517,Default
Item_ArmorLV5,防弾服Lv5,#20250924065517,Default
Item_ArmorLV5_Desc,究極の防護性能を持つ。弾丸が水しぶきのように感じるだろう。,#20250924065517,Default
Item_BackpackLV1,化粧ポーチ,#20250924065517,Default
Item_BackpackLV1_Desc,口紅や化粧品が入る程度の容量しかない。,#20250924065517,Default
Item_BackpackLV2,小学生用バッグ,#20250924065517,Default
Item_BackpackLV2_Desc,教科書やノートがたくさん入る。,#20250924065517,Default
Item_BackpackLV3,旅行用バッグ,#20250924065517,Default
Item_BackpackLV3_Desc,多機能バッグ、旅行に最適。,#20250924065517,Default
Item_BackpackLV4,サバイバル用バッグ,#20250924065517,Default
Item_BackpackLV4_Desc,誰かとのコラボ商品。サバイバルの必需品。,#20250924065517,Default
Item_BackpackLV5,ミリタリーバッグMAX,#20250924065517,Default
Item_BackpackLV5_Desc,青いタヌキのポケットと同じ素材を使用。驚きの収納力。,#20250924065517,Default
Item_HelmatLV1,バイクヘルメット,#20250924065517,Default
Item_HelmatLV1_Desc,透き通るような、1撃で壊れそうな作り,#20250924065517,Default
Item_HelmatLV2,古い鋼ヘルメット,#20250924065517,Default
Item_HelmatLV2_Desc,おじいちゃんから受け継いだ手入れされていないヘルメット。穴が開いている。,#20250924065517,Default
Item_HelmatLV3,特殊警察用ヘルメット,#20250924065517,Default
Item_HelmatLV3_Desc,基本的な防弾性能を持つ。,#20250924065517,Default
Item_HelmatLV4,SightPROヘルメット,#20250924065517,Default
Item_HelmatLV4_Desc,AR\+VR機能付き。飛んでくる弾丸が目眩で軌道を外してくれるかもしれない。,#20250924065517,Default
Item_HelmatLV5,SCIFIフェイスシールド,#20250924065517,Default
Item_HelmatLV5_Desc,頭部を全方向から保護する。SFチックなデザインでかっこいい。,#20250924065517,Default
Item_HelmatLV6,神々しきヘルメット,#20250924065517,Default
Item_HelmatLV6_Desc,古代ギリシャの兜の神が打ったもの。弾丸が見たらフニャフニャになる。,#20250924065517,Default
Item_Wrench02,自動車用スパナ,#20250924065517,Default
Item_Wrench02_Desc,使いやすい方のスパナ。,#20250924065517,Default
Item_ContinerL,拡張箱\(大\),#20250924065517,Default
Item_ContinerL_Desc,大型の拡張箱。倉庫の拡張に使用できる。重すぎて持てない。,#20250924065517,Default
Item_ContinerM,拡張箱\(中\),#20250924065517,Default
Item_ContinerM_Desc,中型の拡張箱。倉庫の拡張に使用できる。とても重い。,#20250924065517,Default
Item_ContinerS,拡張箱\(小\),#20250924065517,Default
Item_ContinerS_Desc,小型の拡張箱。倉庫の拡張に使用できる。,#20250924065517,Default
Item_Clock,目覚まし時計,#20250924065517,Default
Item_Clock_Desc,3時で止まっている。,#20250924065517,Default
Item_Detergent,トイレクリーナー,#20250924065517,Default
Item_Detergent_Desc,トイレクリーナー1本。,#20250924065517,Default
Item_Drum1,赤いバケツ,#20250924065517,Default
Item_Drum1_Desc,大きな空のバケツ。,#20250924065517,Default
Item_Drum2,青いバケツ,#20250924065517,Default
Item_Drum2_Desc,大きな空のバケツ。,#20250924065517,Default
