key,value,version,sheet
Building_Workbench,"Bancada\ Simples",#20250924065516,Default
Building_Workbench_Desc,"Usada\ para\ fabricar\ itens\ básicos\.",#20250924065516,Default
Building_WorkbenchAdvance,Bancada,#20250924065516,Default
Building_WorkbenchAdvance_Desc,"Usada\ para\ fabricar\ e\ desmontar\ itens,\ reparar\ ou\ registrar\ Projetos\.",#20250924065516,Default
Building_MasterKey,"Dispositivo\ de\ Registro\ de\ Chaves",#20250924065516,Default
Building_MasterKey_Desc,"Depois\ de\ registrar\ uma\ chave,\ você\ poderá\ abrir\ a\ porta\ correspondente\.",#20250924065516,Default
Building_Bathroom,Banheiro,#20250924065516,Default
Building_Bathroom_Desc,"Fornece\ água\ limpa\.\.\.\ ou\ pelo\ menos\ não\ tão\ barrenta\.",#20250924065516,Default
Building_FoodTable,"Mesa\ de\ Jantar",#20250924065516,Default
Building_FoodTable_Desc,"Você\ pode\ fazer\ suas\ refeições\ aqui\.",#20250924065516,Default
Building_QuestGiver,"Quadro\ de\ Missões",#20250924065516,Default
Building_QuestGiver_Desc,"Torne-se\ um\ mercenário,\ conclua\ missões\ e\ ganhe\ recompensas\.",#20250924065516,Default
MerchantName_Merchant_Equipment,"Comerciante\ de\ Equipamentos",#20250924065516,Default
MerchantName_Merchant_Weapon,"Comerciante\ de\ Armas",#20250924065516,Default
MerchantName_Merchant_Normal,"Máquina\ de\ Vendas",#20250924065516,Default
Character_Jeff,Jeff,#20250924065516,Default
Character_Orange,Orange,#20251011093920,Default
Character_Xavier,Xavier,#20250924065516,Default
Character_Bob,Bob,#20250924065516,Default
Character_Mud,Mud,#20251011093920,Default
Character_Heart7,"Coração\ 7",#20250924065516,Default
Cname_Wolf,Lobo,#20250924065516,Default
Cname_ShortEagle,"Pato\ Chapo",#20250924065516,Default
Cname_UltraMan,"Homem\ de\ Luz",#20250924065516,Default
Cname_CrazyRob,"Robô-Aranha\ Perdido",#20250924065516,Default
Cname_Scav,Coletor,#20250924065516,Default
Cname_Usec,Mercenário,#20250924065516,Default
Cname_RobSpider,Robô-Aranha,#20250924065516,Default
Cname_ScavRage,"Coletor\ Furioso",#20250924065516,Default
Cname_Boss_Sniper,Lordon,#20250924065516,Default
Cname_SpeedyChild,"Membro\ do\ Grupo\ Veloz",#20250924065516,Default
Cname_Speedy,"Comandante\ do\ Grupo\ Veloz",#20250924065516,Default
language_name,"Português\ \(Brasil\)",#20250924065516,Default
QuestGiver_Jeff,Jeff,#20250924065516,Default
Mirror,Sonho,#20250924065516,Default
UI_CustomFace_Main_Title,Cabeça,#20250924065516,Default
UI_CustomFace_Eyes_Title,Olhos,#20250924065516,Default
UI_CustomFace_Hair_Title,Cabelo,#20250924065516,Default
UI_CustomFace_Mouth_Title,Bico,#20250924065516,Default
UI_CustomFace_Tail_Title,Cauda,#20250924065516,Default
UI_CustomFace_EyesBrown_Title,Sobrancelha,#20250924065516,Default
UI_CustomFace_SkinColor,"Cor\ das\ Penas",#20250924065516,Default
UI_CustomFace_HeadSize,"Tamanho\ da\ Cabeça",#20250924065516,Default
UI_CustomFace_HeadHeight,"Altura\ da\ Cabeça",#20250924065516,Default
UI_CustomFace_HeadRoundness,"Forma\ da\ Cabeça",#20250924065516,Default
UI_CustomFace_HairType,"Estilo\ do\ Cabelo",#20250924065516,Default
UI_CustomFace_HairColor,"Cor\ do\ Cabelo",#20250924065516,Default
UI_CustomFace_EyeType,"Tipo\ de\ Olhos",#20250924065516,Default
UI_CustomFace_EyeColor,"Cor\ dos\ Olhos",#20250924065516,Default
UI_CustomFace_EyeSpace,"Espaçamento\ dos\ Olhos",#20250924065516,Default
UI_CustomFace_EyeHeight,"Altura\ dos\ Olhos",#20250924065516,Default
UI_CustomFace_EyeSize,"Tamanho\ dos\ Olhos",#20250924065516,Default
UI_CustomFace_EyeRotate,"Rotação\ dos\ Olhos",#20250924065516,Default
UI_CustomFace_EyebrowType,"Tipo\ de\ Sobrancelhas",#20250924065516,Default
UI_CustomFace_EyebrowColor,"Cor\ da\ Sobrancelha",#20250924065516,Default
UI_CustomFace_EyebrowSpace,"Espaçamento\ das\ Sobrancelhas",#20250924065516,Default
UI_CustomFace_EyebrowHeight,"Altura\ das\ Sobrancelhas",#20250924065516,Default
UI_CustomFace_EyebrowSize,"Tamanho\ das\ Sobrancelhas",#20250924065516,Default
UI_CustomFace_EyebrowRotate,"Rotação\ das\ Sobrancelhas",#20250924065516,Default
UI_CustomFace_MouthType,"Tipo\ de\ Bico",#20250924065516,Default
UI_CustomFace_MouthColor,"Cor\ do\ Bico",#20250924065516,Default
UI_CustomFace_MouthSize,"Tamanho\ do\ Bico",#20250924065516,Default
UI_CustomFace_MouthHeight,"Altura\ do\ Bico",#20250924065516,Default
UI_CustomFace_MouthOffset,"Deslocamento\ do\ Bico",#20250924065516,Default
UI_CustomFace_MouthRotate,"Rotação\ do\ Bico",#20250924065516,Default
UI_CustomFace_TailType,"Tipo\ de\ Cauda",#20250924065516,Default
UI_CustomFace_TailColor,"Cor\ da\ Cauda",#20250924065516,Default
UI_CustomFace_TailSize,"Tamanho\ da\ Cauda",#20250924065516,Default
Notify_Stucked,"Não\ pode\ ser\ aberto\ deste\ lado\.",#20250924065516,Default
Notify_Removed,"O\ obstáculo\ foi\ removido\.",#20250924065516,Default
Building_MedicStation_Desc,"Você\ pode\ fabricar\ alguns\ suprimentos\ médicos\.",#20250924065516,Default
Building_MedicStation,"Estação\ Médica",#20250924065516,Default
UI_LootBox_Totem,"Resgatar\ Recompensas",#20250924065516,Default
Location_GroundZero_CaveEntry,"Entrada\ da\ Caverna",#20250924065516,Default
Level_Unfinished,"Ainda\ não\ disponível",#20250924065516,Default
Building_Gem,Academia,#20250924065516,Default
Building_Gem_Desc,"Um\ lugar\ para\ fortalecer\ corpo\ e\ mente\.\.\.\ ou\ algo\ assim\.",#20250924065516,Default
UI_LootBox_Explor,"Caixa\ de\ Dados",#20250924065516,Default
UI_Sort,Ordenar,#20250924065516,Default
Building_TeleportMachine,Teletransportador,#20250924065516,Default
Building_TeleportMachine_Desc,"Permite\ que\ você\ parta\ de\ mais\ locais\.",#20250924065516,Default
Location_NorthMountain,"Montanha\ Norte",#20250924065516,Default
Location_GroundZero_RoadCap,"Acampamento\ da\ Estrada",#20250924065516,Default
Notification_ManHoleBlocked,"A\ tampa\ do\ bueiro\ parece\ estar\ presa\.",#20250924065516,Default
UI_Interact_Tomb,"Itens\ Perdidos",#20250924065516,Default
MapElement_Exit,"Ponto\ de\ Extração",#20250924065516,Default
Notify_SpiderSpawn,"Está\ anoitecendo\.\.\.\ As\ aranhas\ já\ estão\ saindo\ para\ caçar\.",#20250924065516,Default
Building_MiningMachine,"Minerador\ de\ Bitcoin",#20250924065516,Default
Building_MiningMachine_Desc,"Minerando\.\ Se\ é\ que\ você\ me\ entende\.",#20250924065516,Default
Buff_InjectorMaxWeight,"Aumento\ de\ Peso\ de\ Transporte\ Máximo",#20250924065516,Default
Buff_InjectorMaxWeight_Desc,"Aumenta\ o\ peso\ máximo\ de\ transporte",#20250924065516,Default
BitcoinMiner_Inventory,"Local\ de\ Mineração\ \(não\ armazene\ itens\ aqui\)",#20250924065516,Default
Usage_HealValue,"Cura\ de\ HP",#20250924065516,Default
Usage_Durability,Custo,#20250924065516,Default
Usage_Energy,Energia,#20250924065516,Default
Usage_Water,Hidratação,#20250924065516,Default
Location_GroundZero_MiddleMountain,"Montanha\ Pequena",#20251011093920,Default
Usage_SpawnEgg_Jinitaimei,\?\?\?,#20250924065516,Default
Usage_DeadByChance,"Chance\ de\ morte\ instantânea",#20250924065516,Default
Usage_DeadByChance_PopText,Hum\?,#20250924065516,Default
Rule_ExtraHard,Extremo,#20250924065516,Default
Rule_ExtraEasy,Coleta,#20250924065516,Default
Rule_ExtraEasy_Desc,"Para\ jogadores\ que\ preferem\ focar\ em\ coletar\ com\ intensidade\ mínima\ de\ combate\.\nOs\ inimigos\ causam\ 40%\ de\ DAN\.\nOs\ inimigos\ têm\ 40%\ de\ HP\.\nRecuo\ muito\ fraco\.\nOs\ inimigos\ reagem\ muito\ lentamente\.\n",#20251011093920,Default
Rule_ExtraHard_Desc,"Deseja\ desafiar\ os\ limites\?\nOs\ inimigos\ causam\ 150%\ de\ DAN\.\nOs\ equipamentos\ perdidos\ desaparecerão\ para\ sempre\.",#20251011093920,Default
DifficultySelection_Desc_PlaceHolder,"Selecione\ um\ nível\ de\ dificuldade\.",#20250924065516,Default
Tips_0,"Se\ estiver\ sangrando,\ use\ um\ curativo\ para\ estancar\.",#20250924065516,Default
Tips_1,"Pode\ ser\ melhor\ vender\ esses\ suprimentos\ comuns\.",#20250924065516,Default
Tips_2,"Quando\ a\ durabilidade\ da\ arma\ cai\ abaixo\ de\ 50%,\ tanto\ o\ DAN\ quanto\ a\ dispersão\ serão\ afetados\.",#20250924065516,Default
Tips_3,"Ser\ atingido\ causa\ dor,\ drena\ resistência\ e\ reduz\ brevemente\ o\ movimento\.\ Analgésicos\ podem\ anular\ o\ efeito\.",#20250924065516,Default
Tips_4,"Pressione\ T\ para\ trocar\ o\ tipo\ de\ munição\ enquanto\ estiver\ com\ uma\ arma\ em\ mãos\.",#20250924065516,Default
Tips_5,"Na\ tela\ da\ Mochila,\ arraste\ os\ acessórios\ para\ sua\ arma\ para\ equipá-los\ rapidamente\.\ Só\ não\ se\ esqueça\ de\ verificar\ se\ são\ compatíveis\.",#20250924065516,Default
Tips_6,"Quando\ inimigos\ corpo\ a\ corpo\ brilharem\ em\ vermelho,\ é\ o\ sinal\ para\ você\ rolar\ e\ se\ esquivar\.",#20250924065516,Default
Tips_7,"Sua\ velocidade\ de\ movimento\ diminui\ quando\ você\ está\ empunhando\ uma\ arma\.",#20250924065516,Default
Location_HiddenWarehouse_Warehouse,"Fábrica\ Ocidental",#20250924065516,Default
Location_HiddenWarehouse_Center,Fazenda,#20250924065516,Default
Location_HiddenWarehouse_RoadEntry,"Acampamento\ da\ Estrada\ Leste",#20250924065516,Default
Cellar,Porão,#20250924065516,Default
Building_BlackMarket,"Ponto\ de\ Contato\ do\ Mercado\ Clandestino",#20250924065516,Default
Building_BlackMarket_Desc,"Conecta\ você\ à\ rede\ clandestina,\ permitindo\ negociações\ com\ preços\ que\ mudam\ o\ tempo\ todo\.",#20250924065516,Default
Location_HiddenWarehouse_Valley,Ravina,#20250924065516,Default
Endowmment_None,"Pato\ Comum",#20250924065516,Default
Endowmment_None_Desc,"Equilibrado\ em\ todos\ os\ aspectos,\ sem\ características\ muito\ diferentes\.",#20250924065516,Default
Endowmment_Surviver,Sobrevivente,#20250924065516,Default
Endowmment_Surviver_Desc,"Resistente\ e\ duro\ de\ derrubar,\ mas\ sem\ a\ mesma\ agilidade\ no\ corpo\.\.\.\ ou\ na\ mente\.",#20250924065516,Default
Endowmment_Porter,Carregador,#20250924065516,Default
Endowmment_Porter_Desc,"Pode\ até\ parecer\ frágil,\ mas\ carrega\ peso\ como\ um\ profissional\.",#20250924065516,Default
Endowmment_Berserker,Berserker,#20250924065516,Default
Endowmment_Berserker_Desc,"Obviamente\ é\ só\ pancadaria\ corpo\ a\ corpo\.\ Arma\ de\ fogo\?\ Não\ sabe\ nem\ o\ que\ é\ isso,\ nunca\ usou\ uma\ na\ vida\.",#20250924065516,Default
Endowmment_Marksman,"Atirador\ de\ Precisão",#20250924065516,Default
Endowmment_Marksman_Desc,"Apaixonado\ por\ atirar,\ de\ preferência\ a\ longa\ distância\.",#20250924065516,Default
HBAOSettings_Off,Desativado,#20250924065516,Default
HBAOSettings_Low,Baixa,#20250924065516,Default
HBAOSettings_Normal,Média,#20250924065516,Default
HBAOSettings_High,Alta,#20250924065516,Default
GrassOptions_Off,Desativado,#20250924065516,Default
GrassOptions_Low,Baixo,#20250924065516,Default
GrassOptions_Normal,Médio,#20250924065516,Default
GrassOptions_High,Alto,#20250924065516,Default
GrassOptions_On,Ativado,#20250924065516,Default
Notification_RedBag,Obtido:,#20250924065516,Default
RunInputMode_Hold,Segurar,#20250924065516,Default
RunInputMode_Switch,Alternar,#20250924065516,Default
Test,"Teste\ de\ Versão",#20250924065516,Default
Base_Intro_0,"Ei!\ Finalmente\ acordou!",#20250924065516,Default
Base_Intro_1,"Já\ que\ você\ é\ novo\ por\ aqui,\ tem\ algumas\ coisas\ que\ preciso\ explicar\.",#20250924065516,Default
Base_Intro_2,"Eu\ cuido\ da\ logística\.\ Todo\ o\ resto\ lá\ fora\ é\ por\ sua\ conta\.",#20250924065516,Default
Base_Intro_3,"Este\ é\ o\ depósito\.\ Você\ pode\ guardar\ tudo\ o\ que\ coletar\ aqui\.",#20250924065516,Default
Base_Intro_4,"Este\ é\ o\ Painel\ de\ Construção\.\ É\ aqui\ que\ você\ pode\ montar\ ou\ desmontar\ instalações\.",#20250924065516,Default
Base_Intro_5,"Esta\ é\ a\ Máquina\ de\ Vendas\.\ A\ seleção\ não\ é\ das\ maiores,\ mas\ você\ também\ pode\ usar\ para\ se\ livrar\ de\ itens\ indesejados\.",#20250924065516,Default
Base_Intro_6,"Esta\ é\ a\ Saída\ do\ Bunker\.\ É\ por\ aqui\ que\ você\ vai\ partir\ para\ a\ ação\.",#20250924065516,Default
Base_Intro_7,"Não\ temos\ muita\ coisa\ por\ enquanto,\ então\ traga\ de\ volta\ o\ máximo\ que\ conseguir\.",#20250924065516,Default
Base_Intro_8,"Antes\ de\ sair,\ não\ esqueça:\ tenho\ algumas\ missões\ para\ você\.",#20250924065516,Default
Dialogue_Quest_8_Build1_0,"A\ fome,\ em\ Tar\.\.\.",#20250924065516,Default
Dialogue_Quest_8_Build1_1,"A\ fome,\ em\ Duckov,\ é\ uma\ ameaça\ real\.",#20250924065516,Default
Dialogue_Quest_8_Build1_2,"Fique\ de\ olho\ nos\ seus\ níveis\ de\ Energia\ e\ Hidratação\.",#20250924065516,Default
Dialogue_Quest_8_Build1_3,"Tente\ achar\ alguma\ coisa\ pra\ comer\.\ Eu\ mesmo\ já\ estou\ começando\ a\ ficar\ com\ fome\.",#20250924065517,Default
Prologue_CustomFace_0,Olá!,#20250924065517,Default
Prologue_CustomFace_1,"Este\ é\ o\ seu\ Sonho!",#20250924065517,Default
Prologue_CustomFace_2,"Você\ ainda\ se\ lembra\ como\ você\ é\?",#20250924065517,Default
Prologue_CustomFace_3,"Venha\ até\ aqui!",#20250924065517,Default
Prologue_AirWall_0,"Não\ se\ afaste!\ Este\ sonho\ está\ cheio\ de\ paredes\ invisíveis!",#20250924065517,Default
Prologue_AirWall_1,"Cuidado\ com\ as\ paredes\ invisíveis!",#20250924065517,Default
Prologue_Dream_Door_0,"Que\ diabos\.\.\.",#20250924065517,Default
Prologue_Dream_Door_1,"Certo!\ Você\ pode\ acordar\ agora\.",#20250924065517,Default
Prologue_Dream_Door_2,"Acorde\ agora!",#20250924065517,Default
Dialogue_bunkerDoor_Welcome,"Bem-vindo\ de\ volta\.",#20250924065517,Default
Dialogue_bunkerDoor_Leave,"Não\ se\ esforce\ demais\.",#20250924065517,Default
Base_Intro_9,"Isso\ é\.\.\.\ bem,\ vamos\ chamar\ de\ Aprimorador\.",#20250924065517,Default
Base_Intro_10,"Encontre\ os\ materiais\ certos\ e\ use-os\ para\ aprimorar\ suas\ habilidades\.",#20250924065517,Default
Base_Intro_11,"Só\ que\.\.\.\ isso\ pode\ ter\ um\ pequeno\ custo\.",#20250924065517,Default
GroundZero_Intro_0,"Ei!\ Espere\ um\ segundo!",#20250924065517,Default
GroundZero_Intro_1,"Inimigos\ à\ frente!\ Armas\ de\ corpo\ a\ corpo\ são\ mais\ eficazes\ contra\ patos\ vermelhos\.\ E\ fica\ ainda\ mais\ fácil\ se\ você\ souber\ se\ esquivar\ na\ hora\ certa\.",#20250924065517,Default
GroundZero_Intro_2,"Se\ quiser\ voltar,\ pode\ retornar\ ao\ Bunker\ por\ aqui\.",#20250924065517,Default
GroundZero_Intro_3,"E\ se\ estiver\ mais\ distante,\ basta\ procurar\ pela\ fumaça\ verde\.\ Ela\ também\ vai\ trazer\ você\ de\ volta\.",#20250924065517,Default
GroundZero_Intro_4,"Aqui,\ pegue\ este\ bastão\ de\ madeira\ pra\ se\ proteger\.\ Não\ é\ grande\ coisa,\ mas\ já\ é\ melhor\ que\ nada\.",#20250924065517,Default
GroundZero_Intro_5,"Certo,\ pode\ ir\ agora!",#20250924065517,Default
CutScene_MudFirstMeet_0,"Quem\ está\ aí\?",#20250924065517,Default
CutScene_MudFirstMeet_1,Hum\.\.\.,#20250924065517,Default
CutScene_MudFirstMeet_2,"Vejo\ um\ grande\ potencial\ em\ você\.\ Que\ tal\ aprender\ o\ Treinamento\ Corporal\ comigo\?",#20250924065517,Default
CutScene_MudFirstMeet_3,"O\ Treinamento\ Corporal\ deixa\ você\ mais\ forte\ e\ esperto!",#20250924065517,Default
CutScene_MudFirstMeet_4,"Venha!\ O\ mestre\ já\ tem\ seu\ primeiro\ desafio\ preparado!",#20250924065517,Default
Dialogue_Quest_36_Health1_0,"O\ Treinamento\ Corporal,\ como\ o\ próprio\ nome\ diz,\ é\ focado\ em\ nutrição!",#20250924065517,Default
Dialogue_Quest_36_Health1_2,"Faça\ alguns\ agachamentos\ enquanto\ procura!\ Vamos,\ mexa-se!",#20250924065517,Default
Dialogue_Quest_36_Health1_3,"Lembre-se:\ a\ disciplina\ traz\ a\ verdadeira\ liberdade!",#20250924065517,Default
Dialogue_Quest_36_Health2_0,Ahem\.\.\.,#20250924065517,Default
Dialogue_Quest_36_Health2_1,"Então\.\.\.\ só\ proteína\ não\ basta\.\.\.",#20250924065517,Default
Dialogue_Quest_36_Health2_2,"Carboidratos\ também\ são\ importantes!",#20250924065517,Default
Dialogue_Quest_36_Health2_4,Corra!,#20250924065517,Default
Dialogue_Quest_38_Health3_0,"Bom\ trabalho!",#20250924065517,Default
Dialogue_Quest_38_Health3_1,"Mesmo\ assim\.\.\.\ ainda\ parece\ que\ falta\ alguma\ coisa\.",#20250924065517,Default
Dialogue_Quest_38_Health3_2,"Como\ dizem:\ fumar\ depois\ da\ refeição\.\.\.\ cof,\ cof\.\.\.",#20250924065517,Default
Dialogue_Quest_38_Health3_3,"Traga-me\ um\ maço\ de\ cigarros!\ Essa\ é\ sua\ prova\ final!",#20250924065517,Default
Dialogue_Quest_39_BuildGem_0,"Muito\ bem!\ Você\ concluiu\ meus\ testes\ com\ excelência\.",#20250924065517,Default
Dialogue_Quest_39_BuildGem_1,"Já\ decidi\.\ Vou\ me\ mudar\ para\ sua\ casa\.",#20250924065517,Default
Dialogue_Quest_39_BuildGem_2,"Construa\ uma\ academia\ na\ sua\ base\ e\ eu\ me\ mudarei\ para\ lá\.",#20250924065517,Default
Base_Intro_Heart7_0,"Um\ passo\ em\ falso\.\.\.\ e\ uma\ vida\ inteira\ de\ arrependimento\.",#20250924065517,Default
Base_Intro_Heart7_1,"Perdeu\ todo\ o\ seu\ equipamento\ lá\?",#20250924065517,Default
Base_Intro_Heart7_2,"Na\ verdade,\ pode\ recuperá-lo\ na\ sua\ próxima\ incursão\.",#20250924065517,Default
Base_Intro_Heart7_3,"Mas\ o\ tempo\ está\ passando\.\.\.",#20250924065517,Default
Dialogue_Roadsign_Dash,"Um\ pássaro\ perigoso\ está\ se\ aproximando\.\ Pressione\ Espaço\ para\ se\ esquivar\.",#20250924065517,Default
Dialogue_Niganma,"O\ que\ você\ tá\ aprontando\.\.\.\ Opa!",#20250924065517,Default
FirstFarm_0,"Olha\ quem\ apareceu!",#20250924065517,Default
FirstFarm_1,"Este\ mapa\ ainda\ está\ em\ construção!\ É\ mais\ seguro\ ficar\ no\ Marco\ Zero\ por\ enquanto\.",#20250924065517,Default
FirstFarm_2,"A\ Cidade\ Rural\ está\ repleta\ de\ bugs\ e\ erros\.\ Você\ pode\ acabar\ preso\ sem\ conseguir\ se\ mover\.",#20250924065517,Default
FirstFarm_3,"Se\ ainda\ assim\ quiser\ jogar,\ reinicie\ o\ jogo\ caso\ acabe\ ficando\ preso\.",#20250924065517,Default
FirstFarm_4,"De\ qualquer\ forma,\ obrigado\ por\ jogar!",#20250924065517,Default
quak_Alert,!,#20250924065517,Default
Quak_Suspicion,\?,#20250924065517,Default
Dialogue_SpawnEgg,Uh,#20250924065517,Default
Dialogue_Kun_NotRight,"Então\ você\ não\ é\ aquele\ que\ eu\ vi\ nos\ meus\ sonhos,\ afinal\.",#20250924065517,Default
Dialogue_Kun_OnlyFace,"Você\ até\ parece\ um\ pouco\ com\ ele\.\.\.\ mas\ ainda\ não\ é\ aquele\ dos\ meus\ sonhos\.",#20250924065517,Default
Dialogue_Kun_OnlyCloth,"Parecer\ com\ ele\ não\ quer\ dizer\ nada\.\ Você\ ainda\ não\ é\ ele\.",#20250924065517,Default
Dialogue_Kun_AllRight,"Irmão\ Frango!\ É\ você\?",#20250924065517,Default
PopText_Reloading,Recarregando!,#20250924065517,Default
UI_Interact,Interagir,#20250924065517,Default
UI_Interact_Modify,Modificar,#20250924065517,Default
UI_Interact_Repair,Reparar,#20250924065517,Default
UI_Interact_OpenStorage,"Abrir\ depósito",#20250924065517,Default
UI_Interact_Expansion,Expandir,#20250924065517,Default
UI_Interact_Quest,Missão,#20250924065517,Default
UI_Interact_Develope,"Pesquisa\ de\ Tecnologia",#20250924065517,Default
UI_Interact_BPDevelope,"Pesquisa\ de\ Projetos",#20250924065517,Default
UI_Interact_Download,"Baixar\ Dados",#20250924065517,Default
UI_Interact_CheckPower,"Verificar\ Fonte\ de\ Alimentação",#20250924065517,Default
UI_Interact_Go,Partir,#20250924065517,Default
UI_Interact_ExitBunker,"Sair\ do\ Bunker",#20250924065517,Default
UI_Interact_EnterBunker,"Entrar\ no\ Bunker",#20250924065517,Default
UI_Interact_Build,Construir,#20250924065517,Default
UI_Interact_Fix,Consertar,#20250924065517,Default
UI_WeakUp,Acordar,#20250924065517,Default
UI_Interact_RememberFace,"Como\ eu\ pareço\?",#20250924065517,Default
UI_GoToBed,"Personalizar\ Rosto",#20250924065517,Default
UI_Interact_Remove,Remover,#20250924065517,Default
UI_Interact_Handover,Entregar,#20250924065517,Default
UI_Interact_Cloth,Roupas,#20250924065517,Default
UI_Interact_Sacrifice,Oferecer,#20250924065517,Default
UI_Interact_TeleportMachine,"Estação\ de\ Teletransporte",#20250924065517,Default
UI_Interact_FixTeleportMachine,"Consertar\ o\ Teletransportador",#20250924065517,Default
UI_Interact_Open,Abrir,#20250924065517,Default
UI_Interact_Skill,"Aprimoramento\ de\ Habilidades",#20250924065517,Default
UI_Interact_DeathLottery,"Loteria\ da\ Morte",#20250924065517,Default
UI_Interact_UnlockFormula,"Registro\ de\ Receita",#20250924065517,Default
UI_Interact_PhysicalTraining,"Treinamento\ Físico",#20250924065517,Default
UI_Interact_Read,Ler,#20250924065517,Default
UI_LootBox_Open,Abrir,#20250924065517,Default
UI_LootBox_CarDoor,"Porta\ do\ Carro",#20250924065517,Default
UI_Interact_GoDown,Sair,#20250924065517,Default
UI_Interact_GoUp,Entrar,#20250924065517,Default
UI_Interact_UnlockBlueprint,"Pesquisa\ de\ Projetos",#20250924065517,Default
UI_Interact_MiningMachine,"Máquina\ de\ Mineração",#20250924065517,Default
UI_Interact_BlackMarketDemands,"Procurar\ Pedidos",#20250924065517,Default
UI_Interact_BlackMarketSupply,"Ofertas\ do\ Mercado\ Clandestino",#20250924065517,Default
UI_Interact_Sample,"Coletar\ Amostras",#20250924065517,Default
UI_Interact_Hide,Colocar,#20250924065517,Default
UI_Interact_WishList,"Adicionar\ à\ Lista\ de\ Desejos",#20250924065517,Default
UI_Interact_Move,Mover,#20250924065517,Default
Item_Character,Corpo,#20250924065517,Default
Item_0_MeleeWeapon_Template,"Faca\ de\ Açougueiro",#20250924065517,Default
Item_0_MeleeWeapon_Template_Desc,"Uma\ lâmina\ pesada\ e\ robusta,\ mas\ longe\ de\ ser\ afiada\.",#20250924065517,Default
Item_ArmorLV3,"Colete\ Nv\.3",#20250924065517,Default
Item_Gem,"Estrela\ Dourada",#20250924065517,Default
