key,value,version,sheet
UI_CustomFace_TailType,"Tail Type",#20250206103400,Default
UI_CustomFace_TailColor,"Tail Color",#20250206103400,Default
UI_CustomFace_TailSize,"Tail Size",#20250206103400,Default
Notify_Stucked,"Cannot be opened from this side.",#20250812031926,Default
Notify_Removed,"The obstacle has been removed.",#20250812031926,Default
Building_MedicStation_Desc,"Craft\ a\ select\ range\ of\ medical\ supplies\ here\.",#20250919105708,Default
Building_MedicStation,"Medic Station",#20250206103400,Default
UI_LootBox_Totem,"Claim Rewards",#20250812031926,Default
Location_GroundZero_CaveEntry,"Cave Entrance",#20250206103400,Default
Level_Unfinished,"Not Available Yet",#20250812031926,Default
Building_Gem,Gym,#20250206103400,Default
Building_Gem_Desc,"A place to train your body and mind... huh?",#20250812031926,Default
UI_LootBox_Explor,"Data Box",#20250812031926,Default
UI_Sort,Sort,#20250206103400,Default
Building_TeleportMachine,Teleporter,#20250206103400,Default
Building_TeleportMachine_Desc,"Allows you to depart from more locations.",#20250812031926,Default
Location_NorthMountain,"North Mountain",#20250812031926,Default
Location_GroundZero_RoadCap,"Road Camp",#20250206103400,Default
Notification_ManHoleBlocked,"The manhole cover seems to be stuck.",#20250812031926,Default
UI_Interact_Tomb,"Lost Items",#20250812031926,Default
MapElement_Exit,"Extraction Point",#20250812031926,Default
Notify_SpiderSpawn,"It's almost dark. Spiders are coming out to hunt.",#20250812031926,Default
Building_MiningMachine,"Bitcoin Miner",#20250206103400,Default
Building_MiningMachine_Desc,"Mining\ for\ gold,\ if\ you\ catch\ my\ drift\.",#20250919105708,Default
Buff_InjectorMaxWeight,"Carry Weight Boost",#20250812031926,Default
BitcoinMiner_Inventory,"Output\ \(Do\ not\ store\ items\ here\)",#20250919105708,Default
Usage_HealValue,"Heal HP",#20250812031926,Default
Usage_Durability,"Durability\ Cost",#20250919105708,Default
Usage_Energy,Energy,#20250206103400,Default
Usage_Water,Hydration,#20250812031926,Default
Location_GroundZero_MiddleMountain,"Small\ Hill",#20250919105708,Default
Usage_SpawnEgg_Jinitaimei,???,#20250812031926,Default
Usage_DeadByChance,"Chance of instant death.",#20250812031926,Default
Usage_DeadByChance_PopText,Hm?,#20250812031926,Default
Rule_ExtraHard,Extreme,#20250812031926,Default
Rule_ExtraEasy,Scavenge,#20250812031926,Default
DifficultySelection_Desc_PlaceHolder,"Please select a difficulty level.",#20250812031926,Default
Tips_0,"If you're bleeding, you can use a bandage to stop it.",#20250812031926,Default
Tips_1,"It might be better to sell those common supplies.",#20250812031926,Default
Tips_2,"When firearm durability drops below 50%, both damage and spread will be affected.",#20250812031926,Default
Tips_3,"Getting hit causes pain, drains stamina, and slows movement briefly. Painkillers can negate the effect.",#20250812031926,Default
Tips_4,"While holding a gun, press T to switch ammo types.",#20250812031926,Default
Tips_5,"In the Backpack screen, drag attachments onto your weapon to install them quickly. Just make sure they're compatible.",#20250812031926,Default
Tips_6,"When melee enemies flash red, that's your cue to dodge roll.",#20250812031926,Default
Tips_7,"Your movement speed is reduced while holding a weapon.",#20250812031926,Default
Rule_ExtraEasy_Desc,"For\ players\ who\ prefer\ focusing\ on\ scavenging\ with\ minimal\ combat\ intensity\.\nEnemies\ deal\ 40%\ DMG\.\nEnemies\ have\ 40%\ HP\.\nVery\ low\ recoil\.\nEnemies\ react\ very\ slowly\.\n",#20251011093920,Default
Location_HiddenWarehouse_Warehouse,"Western Factory",#20250812031926,Default
Location_HiddenWarehouse_RoadEntry,"East Road Camp",#20250206103400,Default
Cellar,Cellar,#20250206103400,Default
Buff_InjectorMaxWeight_Desc,"Increases\ maximum\ carry\ weight",#20250919105708,Default
Location_HiddenWarehouse_Center,Farmhouse,#20250206103400,Default
Building_BlackMarket,"Black Market Contact Point​",#20250812031926,Default
Building_BlackMarket_Desc,"Connects to the black market network, enabling trades with fluctuating prices.",#20250812031926,Default
Location_HiddenWarehouse_Valley,Ravine,#20250812031926,Default
Building_DemoTrophy,"Commemorative\ Trophy",#20250925103331,Default
Building_DemoTrophy_Desc,"Completion\ Souvenir",#20250925103331,Default
Endowmment_None,"Average Duck",#20250206103400,Default
Endowmment_None_Desc,"Balanced in every way, with no distinctive features.",#20250812031926,Default
Endowmment_Surviver,Survivor,#20250812031926,Default
Endowmment_Surviver_Desc,"Physically tough and hard to knock down, but not so quick on their feet—or in the head.",#20250812031926,Default
Endowmment_Porter,Porter,#20250206103400,Default
Endowmment_Porter_Desc,"Looks frail but can carry weight like a pro.",#20250812031926,Default
Endowmment_Berserker,Berserker,#20250206103400,Default
Endowmment_Berserker_Desc,"Of course it's melee only. What's a gun? Never really used one.",#20250812031926,Default
Endowmment_Marksman,Marksman,#20250206103400,Default
Endowmment_Marksman_Desc,"Loves shooting, preferably from a distance.",#20250812031926,Default
HBAOSettings_Off,Off,#20250206103400,Default
HBAOSettings_Low,Low,#20250206103400,Default
HBAOSettings_Normal,Medium,#20250206103400,Default
HBAOSettings_High,High,#20250206103400,Default
GrassOptions_Off,Off,#20250206103400,Default
GrassOptions_Low,Low,#20250206103400,Default
GrassOptions_Normal,Medium,#20250206103400,Default
GrassOptions_High,High,#20250206103400,Default
GrassOptions_On,On,#20250206103400,Default
Rule_ExtraHard_Desc,"Want\ to\ challenge\ the\ limits\?\nEnemies\ deal\ 150%\ DMG\.\nLost\ gear\ will\ be\ gone\ for\ good\.",#20251011093920,Default
Notification_RedBag,Obtained:,#20250812031926,Default
RunInputMode_Hold,Hold,#20250206103400,Default
RunInputMode_Switch,Toggle,#20250206103400,Default
Quest_55,"Power Supply Maintenance",#20250812031927,Default
Test,"Version Test",#20250812031926,Default
Base_Intro_0,"Hey! You're finally awake!",#20250812031926,Dialogues
Base_Intro_1,"Since you're new here, there are a few things I need to explain first.",#20250812031926,Dialogues
Base_Intro_2,"I'll take care of logistics, and everything else out there is in your hands.",#20250812031926,Dialogues
Base_Intro_3,"This\ is\ the\ Warehouse\.\ You\ can\ store\ your\ items\ here\.",#20250919105708,Dialogues
Base_Intro_4,"This is the Construction Panel. You can build or dismantle facilities from here.",#20250812031926,Dialogues
Base_Intro_5,"This is the Vending Machine. Not a wide selection of goods, but you can sell unwanted items to it as well.",#20250812031926,Dialogues
Base_Intro_6,"This is the Bunker Exit. You'll be heading out from here.",#20250812031926,Dialogues
Base_Intro_7,"We don't have much to our name right now, so bring back as much as you can.",#20250812031926,Dialogues
Base_Intro_8,"Before heading out, don't forget—I've got some quests for you.",#20250812031926,Dialogues
Dialogue_Quest_8_Build1_0,"Hunger, in Tar...",#20250812031926,Dialogues
Dialogue_Quest_8_Build1_1,"Hunger, in Duckov, is a real threat.",#20250812031926,Dialogues
Dialogue_Quest_8_Build1_2,"Keep an eye on your Energy and Hydration.",#20250812031926,Dialogues
Dialogue_Quest_8_Build1_3,"See if you can find something to eat. I'm getting hungry too.",#20250812031926,Dialogues
Prologue_CustomFace_0,Hello!,#20250206103400,Dialogues
Prologue_CustomFace_1,"This is your Dream!",#20250812031926,Dialogues
Prologue_CustomFace_2,"Do you still remember what you look like?",#20250812031926,Dialogues
Prologue_CustomFace_3,"Come over here!",#20250812031926,Dialogues
Prologue_AirWall_0,"Don't wander off! This dream's full of invisible walls!",#20250812031926,Dialogues
Prologue_AirWall_1,"Watch out for invisible walls!",#20250812031926,Dialogues
Prologue_Dream_Door_0,"What the heck...",#20250812031926,Dialogues
Prologue_Dream_Door_1,"Alright! You can wake up now.",#20250812031926,Dialogues
Prologue_Dream_Door_2,"Wake up now!",#20250812031926,Dialogues
Dialogue_bunkerDoor_Welcome,"Welcome back.",#20250812031926,Dialogues
Dialogue_bunkerDoor_Leave,"Don't push yourself too hard.",#20250206103400,Dialogues
Base_Intro_9,"This is... well, just call it the Enhancer.",#20250812031926,Dialogues
Base_Intro_10,"Find the right materials, and it'll enhance your abilities.",#20250812031926,Dialogues
Base_Intro_11,"Though... it might come at a small cost.",#20250812031926,Dialogues
GroundZero_Intro_0,"Hey! Wait a second!",#20250812031926,Dialogues
GroundZero_Intro_1,"Enemies ahead! Melee weapons work best on red ducks — even easier if you know how to dodge.",#20250812031926,Dialogues
GroundZero_Intro_2,"If you want to head back, you can return to the Bunker from here.",#20250812031926,Dialogues
GroundZero_Intro_3,"And if you're further out, just find some green smoke. That'll bring you back too.",#20250812031926,Dialogues
GroundZero_Intro_4,"Here, take this wooden stick, for protection. Better than nothing, huh?",#20250812031926,Dialogues
GroundZero_Intro_5,"Alright, get going now!",#20250812031926,Dialogues
CutScene_MudFirstMeet_0,"Who's there?",#20250812031926,Dialogues
CutScene_MudFirstMeet_1,Hmm...,#20250812031926,Dialogues
CutScene_MudFirstMeet_2,"I see great potential in you. How about learning Body Training from me?",#20250812031926,Dialogues
CutScene_MudFirstMeet_3,"Body Training makes you stronger and smarter!",#20250812031926,Dialogues
CutScene_MudFirstMeet_4,"Come! Master's got your first challenge ready!",#20250812031926,Dialogues
Dialogue_Quest_36_Health1_0,"Body Training, as the name suggests, it's all about nutrition!",#20250812031926,Dialogues
Dialogue_Quest_36_Health1_2,"Do squats while searching! Go!",#20250812031926,Dialogues
Dialogue_Quest_36_Health1_3,"Remember, discipline sets you free!",#20250812031926,Dialogues
Dialogue_Quest_36_Health2_0,Ahem...,#20250812031926,Dialogues
Dialogue_Quest_36_Health2_1,"So... protein alone just isn't enough...",#20250812031926,Dialogues
Dialogue_Quest_36_Health2_2,"Carbs are important too!",#20250812031926,Dialogues
Dialogue_Quest_36_Health2_3,"Go!\ Fetch\ me\ a\ cookie!",#20250925103331,Dialogues
Dialogue_Quest_36_Health2_4,Run!,#20250206103400,Dialogues
Dialogue_Quest_38_Health3_0,"Nice work!",#20250812031926,Dialogues
Dialogue_Quest_38_Health3_1,"Still... feels like something's missing.",#20250812031926,Dialogues
Dialogue_Quest_38_Health3_2,"As they say, smoking after a meal... cough...",#20250812031926,Dialogues
Dialogue_Quest_38_Health3_3,"Bring me a pack of smokes! This is your final trial!",#20250812031926,Dialogues
Dialogue_Quest_39_BuildGem_0,"Well done. You've passed my trials with flying colors.",#20250812031926,Dialogues
Dialogue_Quest_39_BuildGem_1,"I've decided. I'm moving in with you.",#20250812031926,Dialogues
Dialogue_Quest_39_BuildGem_2,"Build a gym at your place, and I will move in.",#20250812031926,Dialogues
Base_Intro_Heart7_0,"One misstep... a lifetime of regret.",#20250812031926,Dialogues
Base_Intro_Heart7_1,"Did you lose all your gear there?",#20250812031926,Dialogues
Base_Intro_Heart7_2,"Actually, you can go get them back yourself next time.",#20250812031926,Dialogues
Base_Intro_Heart7_3,"But the clock is ticking...",#20250812031926,Dialogues
Dialogue_Roadsign_Dash,"Nasty bird incoming. Press Space to dodge.",#20250812031926,Dialogues
Dialogue_Niganma,"Whatcha doing~ hi yo~",#20250812031926,Dialogues
FirstFarm_0,"You really showed up!",#20250812031926,Dialogues
FirstFarm_4,"Anyway, thanks for playing!",#20250812031926,Dialogues
quak_Alert,!,#20250812031926,Dialogues
Quak_Suspicion,?,#20250206103400,Dialogues
Dialogue_Quest_36_Health1_1,"Your\ first\ task:\ bring\ me\ a\ duck\ egg!",#20250925103331,Dialogues
FirstFarm_1,"This map's still under construction! Better stay at Ground Zero for now.",#20250812031926,Dialogues
FirstFarm_2,"Farm Town's full of bugs and errors. You might get stuck and unable to move.",#20250812031926,Dialogues
FirstFarm_3,"If you insist on playing, restart the game if you get stuck.",#20250812031926,Dialogues
Dialogue_SpawnEgg,Ugh,#20250812031926,Dialogues
Dialogue_Kun_OnlyCloth,"Looking like him means nothing. You're still not him.",#20250812031926,Dialogues
Dialogue_Kun_AllRight,"Brother Chicken! Is that you?",#20250812031926,Dialogues
PopText_Reloading,Reloading!,#20250206103400,Dialogues
Dialogue_Kun_NotRight,"So you're not the one from my dreams, after all.",#20250812031926,Dialogues
Dialogue_Kun_OnlyFace,"You may resemble him a little, but you're still not the one from my dreams.",#20250812031926,Dialogues
UI_Interact,Interact,#20250206103400,Interact
UI_Interact_Modify,Modify,#20250812031926,Interact
UI_Interact_Repair,Repair,#20250206103400,Interact
UI_Interact_OpenStorage,"Open Warehouse",#20250812031926,Interact
UI_Interact_Expansion,Expand,#20250812031926,Interact
UI_Interact_Quest,Quest,#20250206103400,Interact
UI_Interact_Develope,"Tech Research",#20250206103400,Interact
UI_Interact_BPDevelope,"Blueprint Research",#20250206103400,Interact
UI_Interact_Download,"Download Data",#20250206103400,Interact
UI_Interact_CheckPower,"Check Power Supply",#20250812031926,Interact
UI_Interact_Go,Depart,#20250206103400,Interact
UI_Interact_ExitBunker,"Leave Bunker",#20250812031926,Interact
UI_Interact_EnterBunker,"Enter Bunker",#20250812031926,Interact
UI_Interact_Build,Build,#20250206103400,Interact
UI_Interact_Fix,Fix,#20250812031926,Interact
UI_WeakUp,"Wake Up",#20250812031926,Interact
UI_Interact_RememberFace,"What do I look like?",#20250812031926,Interact
UI_GoToBed,"Customize Face",#20250812031926,Interact
UI_Interact_Remove,Remove,#20250206103400,Interact
UI_Interact_Handover,Deliver,#20250812031926,Interact
UI_Interact_Cloth,Clothes,#20250812031926,Interact
UI_Interact_Sacrifice,Offer,#20250812031926,Interact
UI_Interact_TeleportMachine,"Teleport Station",#20250812031926,Interact
UI_Interact_FixTeleportMachine,"Fix the Teleporter",#20250812031926,Interact
UI_Interact_Open,Open,#20250206103400,Interact
UI_Interact_Skill,"Skill Enhancement",#20250812031926,Interact
UI_Interact_DeathLottery,"Death Lottery",#20250206103400,Interact
UI_Interact_PhysicalTraining,"Physical Training",#20250206103400,Interact
UI_Interact_Read,Read,#20250206103400,Interact
UI_LootBox_Open,Open,#20250206103400,Interact
UI_LootBox_CarDoor,"Car Door",#20250206103400,Interact
UI_Interact_UnlockFormula,"Recipe Registration",#20250905113817,Interact
UI_Interact_GoDown,"Go\ Down",#20250919105708,Interact
UI_Interact_GoUp,"Go\ Up",#20250919105708,Interact
UI_Interact_UnlockBlueprint,"Blueprint Research",#20250206103400,Interact
UI_Interact_MiningMachine,"Mining Machine",#20250812031926,Interact
UI_Interact_BlackMarketDemands,"Browse Orders",#20250812031926,Interact
UI_Interact_BlackMarketSupply,"Black Market Supply",#20250812031926,Interact
UI_Interact_Sample,"Collect Samples",#20250812031926,Interact
UI_Interact_Hide,Place,#20250206103400,Interact
UI_Interact_WishList,"Add to Wishlist",#20250812031926,Interact
UI_Interact_Move,Move,#20250206103400,Interact
Item_Character,Body,#20250812031926,Items
Item_Character_Desc,"The\ vessel\ of\ the\ soul\.",#20251009091248,Items
Item_0_MeleeWeapon_Template,"Butcher Knife",#20250206103400,Items
Item_0_MeleeWeapon_Template_Desc,"A\ rugged\ knife\.\ Not\ exactly\ sharp\.",#20250919105708,Items
Item_ArmorLV3,"Lv.3 Body Armor",#20250812031926,Items
Item_ArmorLV3_Desc,"A Lv.3 body armor that could save your life when it counts.",#20250812031926,Items
Item_Gem,"Golden Star",#20250206103400,Items
Item_1_Rifle-A_template,GunTemplate,#20250206103400,Items
Item_1_Rifle-A_template_Desc,\?,#20251011093920,Items
Item_S_MMG_Lv_1,"Shoddy MMG",#20250812031926,Items
Item_S_MMG_Lv_1_Desc,"A common SMG.",#20250812031926,Items
Item_BatteryR6,"R6 Battery",#20250206103400,Items
Item_BatteryR6_Desc,"A battery widely used in various electrical appliances.",#20250812031926,Items
Item_Shot_Hand_Lv_1,"Shoddy Homemade Shotgun",#20250812031926,Items
Item_Shot_Hand_Lv_1_Desc,"A shotgun with poor stability.",#20250206103400,Items
Item_Bandage,Bandage,#20250206103400,Items
Item_Bandage_Desc,"Stops bleeding and restores a slight amount of HP.",#20250812031926,Items
Item_BatteryPP3,"PP3 Battery",#20250206103400,Items
Item_BatteryPP3_Desc,"Commonly used in smoke detectors, remote control toys, and as a backup battery for clocks.",#20250812031926,Items
Item_BeanCan,"Canned Baked Beans",#20250812031926,Items
Item_BeanCan_Desc,"A can of baked beans.",#20250812031926,Items
Item_Biscuit,"Soda Crackers",#20250206103400,Items
Item_Biscuit_Desc,"A stack of soda crackers.",#20250812031926,Items
Item_FirstAidKit_L,"First Aid Kit (L)",#20250812031926,Items
Item_FirstAidKit_L_Desc,"Restores a large amount of HP.",#20250812031926,Items
Item_FirstAidKit_M,"First Aid Kit",#20250206103400,Items
Item_FirstAidKit_M_Desc,"Restores HP.",#20250812031926,Items
Item_FirstAidKit_S,"First Aid Kit (S)",#20250812031926,Items
Item_FirstAidKit_S_Desc,"Restores a small amount of HP.",#20250812031926,Items
Item_TunaCan_1,"Canned Tuna in Water",#20250812031926,Items
Item_TunaCan_1_Desc,"A can of tuna in water.",#20250812031926,Items
Item_TunaCan_2,"Canned Tuna in Oil",#20250812031926,Items
Item_TunaCan_2_Desc,"A can of tuna in oil.",#20250812031926,Items
Item_Aspirin,Aspirin,#20250206103400,Items
Item_Bleach,Bleach,#20250206103400,Items
Item_Bleach_Desc,"A bottle of bleach.",#20250206103400,Items
Item_Cigarette,"Red-Band Cigarette",#20250206103400,Items
Item_Cigarette_Desc,"A pack of regular cigarettes.",#20250812031926,Items
Item_Dynamite,Dynamite,#20250206103400,Items
Item_Dynamite_Desc,"A stick of dynamite.",#20250812031926,Items
Item_DynamiteMultiple,"Dynamite Cluster",#20250206103400,Items
Item_DynamiteMultiple_Desc,"A bundle of dynamite sticks.",#20250812031926,Items
Item_Flashlight,Flashlight,#20250812031926,Items
Item_Flashlight_Desc,"A flashlight.",#20250812031926,Items
Item_GasMask_01,"Gas Mask",#20250206103400,Items
Item_GasMask_01_Desc,"A standard gas mask.",#20250812031926,Items
Item_Goggle,"Ski Goggles",#20250812031926,Items
Item_Goggle_Desc,"A pair of ski goggles.",#20250812031926,Items
Item_Nail,Nail,#20250206103400,Items
Item_Nail_Desc,"A nail.",#20250812031926,Items
Item_Vodka,Vodka,#20250206103400,Items
Item_Vodka_Desc,"Makes you feel good, then leaves you dehydrated.",#20250812031926,Items
Item_WD40,MD40,#20250206103400,Items
Item_Wrench,Wrench,#20250206103400,Items
Item_Wrench_Desc,"A wrench.",#20250206103400,Items
Item_ArmorLV1,"Lv.1 Body Armor",#20250812031926,Items
Item_ArmorLV1_Desc,"Thinner\ than\ paper,\ it\ can\ only\ defend\ against\ one\ shot\ from\ a\ water\ gun\.",#20250919105708,Items
Item_ArmorLV2,"Lv.2 Body Armor",#20250812031926,Items
Item_ArmorLV2_Desc,"Looks professional, providing a psychological boost.",#20250812031926,Items
Item_ArmorLV4,"Lv.4 Body Armor",#20250812031926,Items
Item_ArmorLV4_Desc,"Offers real ballistic protection, a reliable choice.",#20250812031926,Items
Item_ArmorLV5,"Lv.5 Body Armor",#20250812031926,Items
Item_ArmorLV5_Desc,"Provides ultimate protection, making bullets feel like raindrops.",#20250812031926,Items
Item_BackpackLV1,"Cosmetic Pouch",#20250812031926,Items
Item_BackpackLV1_Desc,"Just enough space for lipstick and a few cosmetics.",#20250812031926,Items
Item_BackpackLV2,"School Bag",#20250206103400,Items
Item_BackpackLV2_Desc,"Can hold plenty of homework notebooks.",#20250812031926,Items
Item_BackpackLV3,"Travel Bag",#20250812031926,Items
Item_BackpackLV3_Desc,"A versatile bag, perfect for travel.",#20250812031926,Items
Item_BackpackLV4,"Survivor's Backpack",#20250812031926,Items
Item_BackpackLV4_Desc,"A collaboration with KILLER, a must-have for outdoor survival.",#20250812031926,Items
Item_BackpackLV5,"Military Backpack MAX",#20250206103400,Items
Item_BackpackLV5_Desc,"Made with the same lining material as Doraemon's pocket, offering extreme capacity.",#20250812031926,Items
Item_HelmatLV1,"Motorcycle Helmet",#20250812031926,Items
Item_HelmatLV1_Desc,"Crystal-clear and delicate.",#20250812031926,Items
Item_HelmatLV2,"Steel Helmet",#20250206103400,Items
Item_HelmatLV2_Desc,"A worn-out helmet passed down from Grandpa, with a hole in it.",#20250812031926,Items
Item_HelmatLV3,"SWAT Helmet",#20250206103400,Items
Item_HelmatLV3_Desc,"Provides basic ballistic protection.",#20250812031926,Items
Item_HelmatLV4,"SightPRO Helmet",#20250812031926,Items
Item_HelmatLV4_Desc,"Features AR+VR functionality. Incoming bullets might get dizzy and miss their mark.",#20250812031926,Items
